datetime,open,high,low,close,volume
2022-02-09,66.17,68.09,64.42,64.7,7512577
2022-02-10,65.18,65.82,64.28,64.57,9944561
2022-02-11,64.66,64.78,63.58,63.77,7826792
2022-02-12,64.05,65.91,62.16,62.77,1989319
2022-02-13,60.43,61.19,59.57,60.13,9435296
2022-02-14,59.38,60.38,58.53,59.28,2234391
2022-02-15,58.14,59.88,56.64,58.08,9961300
2022-02-16,56.96,57.01,56.52,56.57,2901328
2022-02-17,56.07,57.57,54.91,55.25,7242603
2022-02-18,55.31,56.17,54.02,55.32,1924377
2022-02-19,54.84,54.88,53.6,53.83,9575915
2022-02-20,52.08,52.18,51.39,52.17,1405404
2022-02-21,51.07,51.26,50.24,50.61,7657476
2022-02-22,49.95,50.53,49.5,50.2,9597572
2022-02-23,49.86,50.9,48.36,50.31,2574717
2022-02-24,49.42,49.9,48.49,49.06,8578542
2022-02-25,48.34,49.67,46.98,47.73,8655452
2022-02-26,48.84,49.92,48.28,49.47,6345049
2022-02-27,45.96,47.2,45.77,45.87,3451742
2022-02-28,44.57,45.78,44.0,44.65,1986869
2022-03-01,44.78,44.89,44.27,44.27,9531813
2022-03-02,45.39,45.66,44.43,45.65,3295945
2022-03-03,46.11,47.28,44.94,45.03,6540779
2022-03-04,44.31,44.44,43.24,43.66,6848663
2022-03-05,41.34,41.6,41.01,41.12,6937309
2022-03-06,40.9,40.92,40.78,40.81,8393147
2022-03-07,40.93,41.33,39.93,41.04,2277205
2022-03-08,42.74,43.66,41.87,43.0,2381449
2022-03-09,44.47,45.16,43.76,44.32,5885362
2022-03-10,43.89,44.17,43.42,43.8,1229916
2022-03-11,42.67,43.58,42.66,42.78,8393362
2022-03-12,43.64,44.47,43.09,44.18,3062053
2022-03-13,45.03,45.07,43.84,44.87,9332962
2022-03-14,45.34,45.55,44.0,44.1,3679734
2022-03-15,41.84,42.98,41.38,41.41,7021101
2022-03-16,41.31,42.01,40.6,41.91,8654178
2022-03-17,42.81,43.57,41.76,42.71,2229316
2022-03-18,43.04,43.29,41.86,42.73,9378039
2022-03-19,44.15,44.93,43.02,43.08,5481561
2022-03-20,43.97,44.5,43.33,44.49,2224861
2022-03-21,45.14,46.34,44.78,46.23,1571624
2022-03-22,47.1,47.95,47.09,47.14,1146728
2022-03-23,48.72,50.1,47.36,48.84,5296896
2022-03-24,51.04,52.4,49.82,50.55,5994803
2022-03-25,50.96,51.25,50.01,51.02,8518898
2022-03-26,52.44,53.12,52.07,52.76,7674282
2022-03-27,53.83,53.92,52.28,53.64,1940372
2022-03-28,53.47,54.94,52.53,54.85,4746565
2022-03-29,55.64,56.61,55.08,56.22,7637246
2022-03-30,56.9,57.65,56.59,57.61,5505267
2022-03-31,59.79,60.25,58.89,59.59,3346346
2022-04-01,59.55,60.37,59.41,59.45,8740569
2022-04-02,59.34,60.24,57.84,58.1,8201464
2022-04-03,56.86,57.42,55.6,56.5,8048300
2022-04-04,56.47,56.81,56.37,56.74,9293664
2022-04-05,57.83,59.09,56.27,58.47,6836692
2022-04-06,56.7,57.32,55.01,56.65,1690145
2022-04-07,56.96,57.62,56.64,57.34,8796109
2022-04-08,57.28,57.61,56.23,57.34,7448245
2022-04-09,59.84,60.56,59.39,60.0,2447294
2022-04-10,59.16,59.63,58.53,58.83,2146123
2022-04-11,58.73,60.02,58.44,59.49,9689079
2022-04-12,61.05,62.4,60.37,61.47,7015814
2022-04-13,62.01,63.76,60.77,63.49,6933117
2022-04-14,64.83,65.9,63.87,65.71,9182426
2022-04-15,65.6,66.21,64.65,64.91,1921402
2022-04-16,63.82,64.62,63.45,63.5,5052560
2022-04-17,63.94,65.67,63.88,64.0,9692130
2022-04-18,63.54,65.37,63.38,63.45,9071019
2022-04-19,64.22,64.46,63.64,64.29,7049105
2022-04-20,64.37,64.41,62.88,63.92,8630825
2022-04-21,61.98,63.75,60.88,62.29,3071105
2022-04-22,61.99,63.33,60.47,61.57,8657180
2022-04-23,61.95,63.4,60.83,61.28,9091704
2022-04-24,62.64,63.54,61.18,61.99,4149334
2022-04-25,62.57,63.01,61.86,61.91,9867597
2022-04-26,61.64,63.32,59.84,61.13,2589834
2022-04-27,63.32,64.0,61.86,63.3,7628902
2022-04-28,61.03,61.07,60.62,60.9,6513475
2022-04-29,60.65,60.74,60.52,60.63,7608611
2022-04-30,59.85,60.37,58.22,58.63,6389713
2022-05-01,57.99,58.18,57.78,58.17,3435321
2022-05-02,56.92,58.6,56.61,57.96,9713799
2022-05-03,59.28,59.41,58.25,58.38,5820865
2022-05-04,57.7,58.64,57.47,58.4,5615605
2022-05-05,57.8,59.41,57.55,59.1,7257986
2022-05-06,57.46,58.44,56.18,57.83,7535439
2022-05-07,58.7,59.48,57.95,58.58,5238410
2022-05-08,59.1,60.55,58.19,58.54,5903776
2022-05-09,60.97,61.56,60.61,61.41,2283866
2022-05-10,60.34,61.69,59.43,60.59,9679176
2022-05-11,60.62,60.64,59.2,60.23,8222986
2022-05-12,60.2,61.0,59.46,60.29,9906578
2022-05-13,58.48,60.14,58.16,59.65,7553324
2022-05-14,60.29,61.08,60.13,60.15,5552543
2022-05-15,61.63,62.71,60.32,61.81,4135222
2022-05-16,61.84,62.78,60.3,62.36,9697499
2022-05-17,62.65,63.6,61.33,62.71,7313120
2022-05-18,64.14,64.84,63.12,63.87,8922329
2022-05-19,64.13,65.09,63.52,64.33,3858763
2022-05-20,61.56,62.06,60.09,60.94,1306620
2022-05-21,60.57,61.55,59.05,60.57,3355195
2022-05-22,59.01,60.32,58.34,59.41,6509939
2022-05-23,57.87,58.61,56.54,58.4,5732545
2022-05-24,58.46,60.0,57.85,59.72,4016628
2022-05-25,61.48,62.17,61.23,61.75,9766237
2022-05-26,62.17,63.61,61.42,61.67,6760872
2022-05-27,60.98,61.8,59.76,60.65,2660722
2022-05-28,61.28,61.92,60.21,61.21,5033123
2022-05-29,63.14,64.62,62.23,62.77,5929004
2022-05-30,63.91,64.15,63.0,63.31,9453236
2022-05-31,61.53,61.78,61.37,61.7,5326269
2022-06-01,60.65,60.92,59.3,60.09,2070895
2022-06-02,61.55,62.08,61.53,61.55,9348273
2022-06-03,59.79,61.08,59.2,60.23,5258155
2022-06-04,62.72,64.28,60.84,61.33,3603127
2022-06-05,63.21,64.5,62.25,62.84,4439841
2022-06-06,62.04,62.8,60.42,61.62,3875911
2022-06-07,61.09,61.73,60.82,61.31,5234885
2022-06-08,60.39,61.96,59.34,60.34,8057810
2022-06-09,59.42,60.15,58.84,59.23,3766593
2022-06-10,59.54,61.2,58.12,59.0,1227484
2022-06-11,59.99,61.77,58.8,59.24,5110876
2022-06-12,57.5,57.58,56.02,56.99,4441237
2022-06-13,56.95,58.37,56.4,56.41,9713837
2022-06-14,55.68,56.63,54.3,56.58,5524579
2022-06-15,56.95,58.51,55.96,56.19,7304792
2022-06-16,55.52,56.51,55.17,55.93,3843905
2022-06-17,56.05,56.12,55.51,55.55,3529156
2022-06-18,56.33,57.73,54.7,56.42,9302062
2022-06-19,54.56,54.95,54.1,54.71,1381740
2022-06-20,53.05,53.53,52.25,52.44,1599038
2022-06-21,53.03,53.13,52.7,52.97,9233809
2022-06-22,52.54,54.03,51.23,52.19,9248511
2022-06-23,53.12,53.38,52.26,53.09,1905461
2022-06-24,50.56,51.37,49.21,49.73,9554915
2022-06-25,48.31,48.36,47.7,48.18,2933467
2022-06-26,48.74,50.17,47.77,49.04,6821816
2022-06-27,49.68,50.2,49.59,49.69,5966982
2022-06-28,50.91,51.55,50.24,50.94,1330775
2022-06-29,51.37,51.58,50.41,50.91,8113130
2022-06-30,51.38,52.46,50.01,51.89,3452775
2022-07-01,49.56,50.81,49.24,50.39,6501607
2022-07-02,51.14,51.4,49.94,50.86,3702604
2022-07-03,49.92,50.82,48.49,48.58,9308005
2022-07-04,47.34,48.09,46.28,46.44,7613644
2022-07-05,48.95,49.32,48.14,48.54,9527844
2022-07-06,48.17,49.61,47.61,49.38,6133252
2022-07-07,48.92,50.37,47.76,48.13,7286287
2022-07-08,47.71,48.69,46.8,47.2,9750445
2022-07-09,47.85,48.55,47.55,47.68,9324173
2022-07-10,48.57,49.02,47.84,48.47,7708749
2022-07-11,48.59,49.03,48.3,48.53,8586387
2022-07-12,51.14,51.83,50.23,51.08,9848713
2022-07-13,51.41,51.9,51.37,51.61,6858707
2022-07-14,52.79,52.79,51.92,52.06,1464546
2022-07-15,53.07,53.63,51.87,51.98,3233548
2022-07-16,52.28,53.49,51.13,51.81,3210813
2022-07-17,52.27,53.08,50.93,51.08,9942421
2022-07-18,50.61,51.97,50.18,51.54,6518557
2022-07-19,48.68,49.49,48.35,48.52,6893036
2022-07-20,49.6,50.55,48.99,49.42,2491562
2022-07-21,49.5,50.3,48.05,49.82,2448697
2022-07-22,52.95,54.07,52.73,52.81,5781210
2022-07-23,53.91,54.38,53.48,53.64,1263778
2022-07-24,54.21,55.27,52.99,53.07,8710460
2022-07-25,52.93,53.35,51.68,51.77,1863871
2022-07-26,51.84,53.05,51.81,51.95,2279547
2022-07-27,51.98,52.84,51.4,51.58,1588421
2022-07-28,51.5,52.68,51.19,52.62,9663784
2022-07-29,53.15,53.88,52.36,53.19,8222465
2022-07-30,51.4,52.68,50.79,50.95,3172369
2022-07-31,49.35,49.82,48.41,48.85,8820037
2022-08-01,48.48,49.8,48.39,48.87,2245370
2022-08-02,49.74,49.91,48.72,49.73,5754281
2022-08-03,47.91,48.14,46.61,46.71,4230379
2022-08-04,46.1,46.37,45.22,46.02,1520405
2022-08-05,45.4,45.88,44.17,44.65,6747385
2022-08-06,44.43,44.73,43.68,44.11,5764763
2022-08-07,43.61,44.46,43.31,44.29,7403728
2022-08-08,43.59,44.32,43.4,44.26,1616876
2022-08-09,44.3,44.39,43.84,44.0,9849926
2022-08-10,43.97,44.28,43.1,44.17,6193399
2022-08-11,43.54,43.61,43.0,43.01,8761280
2022-08-12,41.76,41.86,40.97,41.39,7265165
2022-08-13,43.01,43.87,41.84,42.49,6953554
2022-08-14,43.23,44.49,42.64,43.52,3829953
2022-08-15,42.02,42.83,41.14,41.94,7356381
2022-08-16,41.78,42.19,41.21,41.45,4764755
2022-08-17,39.79,40.68,39.7,39.89,3226045
2022-08-18,40.02,40.23,39.88,40.15,3983474
2022-08-19,40.84,41.18,39.77,40.27,6077822
2022-08-20,39.59,40.1,38.45,40.05,4812347
2022-08-21,40.42,40.54,39.83,40.36,8482253
2022-08-22,40.35,41.28,39.5,40.86,6259302
2022-08-23,41.47,41.71,41.38,41.51,8922593
2022-08-24,41.34,41.71,40.14,41.29,4064232
2022-08-25,41.61,42.54,41.08,41.23,9146665
2022-08-26,41.74,41.9,40.97,41.2,9068020
2022-08-27,41.41,41.85,40.19,40.68,1368917
2022-08-28,40.99,41.58,40.19,41.55,1918753
2022-08-29,41.04,41.32,40.19,41.18,4060001
2022-08-30,41.62,42.49,40.46,41.44,5862795
2022-08-31,40.36,41.16,39.23,40.8,4053576
2022-09-01,39.49,39.58,39.02,39.25,2448113
2022-09-02,40.51,40.99,40.18,40.57,8457271
2022-09-03,38.98,39.75,38.68,39.59,2516036
2022-09-04,40.26,41.07,40.22,40.91,9966941
2022-09-05,42.18,43.33,41.87,42.67,4679822
2022-09-06,43.73,43.78,42.52,43.21,3958083
2022-09-07,42.61,42.77,41.62,41.84,2990811
2022-09-08,42.7,43.56,42.4,42.83,7825738
2022-09-09,42.89,43.09,41.82,42.62,3212121
2022-09-10,43.79,44.88,42.5,44.66,7331234
2022-09-11,42.57,43.47,42.42,42.95,7033403
2022-09-12,41.49,42.39,41.14,42.04,2414466
2022-09-13,41.3,41.32,40.41,41.06,1652156
2022-09-14,38.72,38.88,37.85,38.85,6273204
2022-09-15,39.87,41.04,38.77,39.53,5707723
2022-09-16,40.25,40.7,39.95,40.59,5642905
2022-09-17,39.83,40.07,39.21,39.79,1566096
2022-09-18,40.74,41.09,40.1,40.82,8817473
2022-09-19,41.19,42.25,40.91,41.56,4958518
2022-09-20,42.93,43.52,42.57,42.7,1949582
2022-09-21,44.1,44.28,43.88,44.14,9693719
2022-09-22,43.7,44.65,42.48,43.83,7273678
2022-09-23,43.08,43.09,41.87,42.27,9363538
2022-09-24,41.92,42.81,40.82,41.12,6358579
2022-09-25,39.72,40.45,39.3,39.78,6486502
2022-09-26,40.62,41.21,39.83,39.93,2549583
2022-09-27,38.09,39.05,36.97,38.22,4673254
2022-09-28,37.99,38.87,37.96,38.45,1217336
2022-09-29,37.17,38.02,36.54,37.02,4873346
2022-09-30,38.3,38.42,38.2,38.22,2034260
2022-10-01,37.08,37.47,36.7,37.02,3989153
2022-10-02,36.18,36.43,35.69,35.77,9979765
2022-10-03,36.73,37.78,35.89,37.67,6876852
2022-10-04,38.72,39.24,37.59,38.27,8189273
2022-10-05,38.37,38.53,37.83,37.87,5071205
2022-10-06,39.57,40.49,39.1,40.45,5662643
2022-10-07,39.6,40.29,38.73,38.82,9824702
2022-10-08,39.62,39.81,38.85,38.99,6554574
2022-10-09,41.3,42.45,40.91,41.71,8542695
2022-10-10,41.64,42.23,40.72,41.82,1515612
2022-10-11,42.23,43.26,41.47,42.3,1364113
2022-10-12,41.35,41.64,40.85,41.08,4456038
2022-10-13,40.59,41.46,39.77,41.08,1887223
2022-10-14,43.05,43.85,42.89,43.44,6664650
2022-10-15,42.8,44.02,42.08,42.52,3368820
2022-10-16,41.04,41.67,40.33,40.96,8709416
2022-10-17,42.37,43.12,41.97,42.7,2801467
2022-10-18,41.93,43.02,41.75,42.95,8823378
2022-10-19,43.15,43.2,42.66,42.75,9425242
2022-10-20,44.25,44.59,42.97,43.14,2627654
2022-10-21,43.45,43.99,42.15,43.5,9219897
2022-10-22,43.77,43.79,43.09,43.64,8005330
2022-10-23,43.59,44.46,42.47,43.02,7451092
2022-10-24,40.91,41.74,40.66,41.36,8078975
2022-10-25,40.86,41.79,40.15,40.69,1131411
2022-10-26,41.03,41.76,40.47,40.87,8205965
2022-10-27,41.73,42.36,41.67,42.15,4191987
2022-10-28,42.4,43.65,41.16,43.24,8251522
2022-10-29,44.48,44.84,43.33,44.04,2943504
2022-10-30,44.38,45.32,44.01,44.79,4634132
2022-10-31,44.59,45.21,43.72,44.8,2385519
2022-11-01,45.43,45.85,44.94,45.45,8958644
2022-11-02,45.02,46.26,43.81,46.24,1503107
2022-11-03,45.56,46.24,45.41,45.48,6650426
2022-11-04,42.52,42.97,42.33,42.66,8205714
2022-11-05,42.93,43.44,42.36,43.16,6415312
2022-11-06,42.78,43.67,42.54,43.03,4057242
2022-11-07,43.2,44.46,42.62,42.74,1514025
2022-11-08,41.42,42.57,41.31,42.32,8874614
2022-11-09,40.64,41.46,39.68,40.73,5191634
2022-11-10,40.31,40.41,39.23,39.61,6917655
2022-11-11,40.03,41.1,38.88,40.38,1000703
2022-11-12,40.04,40.26,39.29,40.2,8990737
2022-11-13,40.64,41.65,40.04,41.61,4444590
2022-11-14,41.48,42.64,41.22,41.77,7805255
2022-11-15,43.13,44.39,42.55,42.78,9702416
2022-11-16,42.95,43.69,41.69,41.74,7541013
2022-11-17,42.34,43.5,42.22,43.02,7103094
2022-11-18,42.66,43.15,42.54,42.6,8991725
2022-11-19,42.39,42.9,41.23,42.36,5005113
2022-11-20,43.0,44.05,42.42,42.43,8458583
2022-11-21,40.37,40.62,39.23,40.1,5501853
2022-11-22,39.67,40.65,39.61,40.52,8825382
2022-11-23,40.3,40.46,39.25,39.47,2470749
2022-11-24,40.68,41.08,40.62,40.97,4978483
2022-11-25,39.82,40.48,39.06,39.13,4354781
2022-11-26,39.4,40.57,38.62,40.03,5200255
2022-11-27,38.6,39.06,38.43,38.63,1887577
2022-11-28,39.27,40.13,38.73,38.9,6659925
2022-11-29,39.25,39.83,39.08,39.62,9533304
2022-11-30,39.89,40.73,39.32,40.33,3751569
2022-12-01,39.58,40.19,38.58,39.67,3393910
2022-12-02,38.58,38.74,37.72,37.84,7397856
2022-12-03,37.25,37.35,36.55,37.18,5308071
2022-12-04,36.79,37.5,35.73,37.09,1676058
2022-12-05,37.19,37.94,36.94,37.83,3524411
2022-12-06,36.49,37.27,36.04,36.49,3572544
2022-12-07,36.17,36.33,35.58,36.14,2829120
2022-12-08,36.17,36.72,35.58,35.75,7026573
2022-12-09,36.38,36.97,36.36,36.63,2913496
2022-12-10,36.26,36.29,35.69,35.78,7825433
2022-12-11,35.76,36.19,35.39,35.77,3423987
2022-12-12,37.5,37.54,36.79,37.26,4615553
2022-12-13,36.88,37.97,36.61,36.64,2116098
2022-12-14,39.28,39.94,39.23,39.65,9099996
2022-12-15,41.54,42.34,40.34,41.69,4755698
2022-12-16,42.09,42.42,41.43,41.52,3167156
2022-12-17,41.82,41.98,41.69,41.97,2272307
2022-12-18,41.52,42.09,41.24,41.8,4661881
2022-12-19,42.61,43.67,41.81,42.13,2657170
2022-12-20,42.21,43.06,41.16,41.37,1116756
2022-12-21,40.94,41.02,39.72,39.81,3076584
2022-12-22,40.07,40.23,39.16,39.19,5917241
2022-12-23,39.32,40.35,38.55,38.6,4960011
2022-12-24,38.54,39.17,37.62,38.29,6230655
2022-12-25,37.79,37.8,36.82,37.11,4019269
2022-12-26,38.49,39.25,37.42,38.32,7511542
2022-12-27,39.57,40.23,39.13,39.71,2550267
2022-12-28,38.52,38.67,38.18,38.3,3073235
2022-12-29,38.49,38.56,38.23,38.27,4486533
2022-12-30,37.95,39.09,36.92,37.37,1705236
2022-12-31,37.43,37.9,36.72,36.77,6701614
2023-01-01,37.6,38.34,37.01,37.23,2653143
2023-01-02,37.19,37.96,37.19,37.22,8034748
2023-01-03,37.14,37.16,36.64,36.98,4943006
2023-01-04,38.0,38.14,37.75,37.99,6155685
2023-01-05,38.41,38.94,38.27,38.46,2924017
2023-01-06,38.09,38.09,37.31,37.64,8340841
2023-01-07,37.85,37.88,37.84,37.86,1647114
2023-01-08,38.83,39.06,38.01,38.38,7696366
2023-01-09,38.04,39.07,36.93,37.51,2739437
2023-01-10,36.31,37.02,35.8,36.95,7968454
2023-01-11,37.84,38.98,36.72,37.97,8624823
2023-01-12,38.34,38.49,37.81,37.83,1151966
2023-01-13,37.79,38.08,36.78,37.16,4499177
2023-01-14,37.2,37.2,37.17,37.17,6933300
2023-01-15,35.76,35.87,35.27,35.67,7580942
2023-01-16,34.9,35.72,34.42,34.99,8189194
2023-01-17,36.29,37.03,35.52,37.01,9507171
2023-01-18,38.64,39.5,37.86,38.09,2818959
2023-01-19,37.04,37.9,37.02,37.9,3059616
2023-01-20,38.03,38.2,37.43,37.78,4787487
2023-01-21,39.02,39.54,38.23,39.16,4425827
2023-01-22,38.77,39.34,37.91,38.34,5795469
2023-01-23,36.44,36.78,36.17,36.62,5691376
2023-01-24,36.26,36.79,35.9,36.04,4691679
2023-01-25,37.15,37.27,36.09,36.76,2820067
2023-01-26,37.34,37.37,36.77,37.08,2301068
2023-01-27,38.19,38.21,37.34,38.16,5152114
2023-01-28,37.78,38.61,37.67,38.48,9512780
2023-01-29,37.79,37.94,37.47,37.63,6977674
2023-01-30,38.24,38.55,37.76,38.02,6692201
2023-01-31,37.99,39.0,37.0,38.96,1879245
2023-02-01,40.78,41.84,40.73,41.21,3091686
2023-02-02,40.86,41.7,40.76,41.13,1158939
2023-02-03,41.49,41.57,41.24,41.44,1176466
2023-02-04,41.2,41.98,40.02,40.8,2391586
2023-02-05,41.31,41.56,40.13,41.48,4494161
2023-02-06,41.36,41.53,40.37,40.99,5485923
2023-02-07,40.99,42.15,40.37,41.59,9826257
2023-02-08,42.67,43.18,42.01,42.66,3979324
2023-02-09,42.69,42.8,42.58,42.69,4766595
2023-02-10,43.42,44.53,43.03,44.14,3912152
2023-02-11,41.48,41.9,41.19,41.46,7819086
2023-02-12,42.13,42.18,41.58,41.88,1393060
2023-02-13,41.42,41.83,41.27,41.35,2781351
2023-02-14,40.64,41.12,40.45,40.76,7854578
2023-02-15,42.0,42.83,41.41,42.76,8388997
2023-02-16,43.44,43.81,43.3,43.3,2100720
2023-02-17,44.49,45.45,43.51,44.47,9811961
2023-02-18,44.46,44.61,43.29,43.52,3021256
2023-02-19,41.64,42.83,40.78,41.05,1339556
2023-02-20,41.28,41.6,41.09,41.31,2104874
2023-02-21,40.79,41.75,40.19,40.65,3001093
2023-02-22,39.15,40.15,38.8,39.08,3189664
2023-02-23,39.49,40.52,39.28,39.99,2858113
2023-02-24,39.63,39.75,39.35,39.75,2234162
2023-02-25,38.78,39.36,38.58,38.77,7337978
2023-02-26,39.48,40.3,39.27,39.38,9697068
2023-02-27,39.09,40.22,38.81,40.04,6233291
2023-02-28,38.41,39.42,37.52,38.11,2629082
2023-03-01,37.02,37.42,36.12,36.57,9564512
2023-03-02,37.79,37.99,36.83,37.2,5874061
2023-03-03,37.5,38.41,36.81,37.85,6022374
2023-03-04,36.42,36.89,35.9,36.17,2758998
2023-03-05,35.85,36.57,35.71,36.1,4667395
2023-03-06,36.86,37.89,35.95,36.11,4097305
2023-03-07,36.62,37.21,35.8,36.61,1869084
2023-03-08,35.86,36.92,35.46,36.47,8859651
2023-03-09,37.71,37.94,36.9,37.53,4249978
2023-03-10,38.28,39.2,38.09,38.11,6050666
2023-03-11,37.72,38.54,37.13,37.46,2378238
2023-03-12,35.85,36.71,35.08,35.32,6621618
2023-03-13,34.34,34.63,33.93,34.36,3940115
2023-03-14,34.24,34.41,33.58,33.98,5101153
2023-03-15,33.04,33.64,32.53,32.97,5004251
2023-03-16,32.01,32.82,31.65,31.9,2143414
2023-03-17,31.26,32.07,31.12,31.71,6586467
2023-03-18,31.42,31.98,31.15,31.54,8456077
2023-03-19,31.66,31.91,31.44,31.85,3069480
2023-03-20,31.22,31.97,30.58,30.69,4123124
2023-03-21,30.07,30.85,29.89,30.55,8994040
2023-03-22,30.31,30.7,29.44,30.45,2864372
2023-03-23,29.95,30.05,29.93,30.03,4848611
2023-03-24,30.08,30.79,30.07,30.15,9712494
2023-03-25,30.26,31.11,30.04,30.72,8693820
2023-03-26,30.14,30.63,29.33,30.0,4125236
2023-03-27,29.59,30.15,29.46,29.83,9748136
2023-03-28,30.01,30.17,29.5,29.5,1951148
2023-03-29,29.91,30.51,29.41,29.96,9735563
2023-03-30,30.36,31.05,30.18,30.76,8026177
2023-03-31,31.39,31.52,31.09,31.23,6351360
2023-04-01,31.14,31.75,30.98,31.68,4890578
2023-04-02,32.96,33.46,32.46,32.63,7819626
2023-04-03,32.36,32.66,31.69,32.65,6422601
2023-04-04,33.46,34.21,32.77,34.1,8500715
2023-04-05,34.96,35.37,34.7,35.02,5115262
2023-04-06,36.69,36.74,36.14,36.49,7283553
2023-04-07,35.73,35.73,35.63,35.65,2768110
2023-04-08,34.41,34.9,33.78,33.94,9523803
2023-04-09,33.25,33.45,32.55,32.73,9028872
2023-04-10,32.45,33.25,32.06,32.09,4733574
2023-04-11,31.62,32.28,31.25,31.7,2805598
2023-04-12,31.35,31.51,30.92,31.11,9329658
2023-04-13,31.77,32.33,30.98,31.63,5630783
2023-04-14,31.77,32.1,31.42,32.05,3578689
2023-04-15,32.85,33.25,32.34,32.93,7466290
2023-04-16,32.77,33.22,31.97,32.29,8578302
2023-04-17,31.54,31.95,31.04,31.61,9473278
2023-04-18,31.05,31.64,30.34,31.33,8165280
2023-04-19,31.27,31.34,30.37,30.8,7327776
2023-04-20,30.41,30.74,30.26,30.46,1637322
2023-04-21,30.77,31.68,30.42,30.89,5947830
2023-04-22,31.2,31.71,30.48,30.91,4585953
2023-04-23,29.76,30.2,29.38,29.67,3167117
2023-04-24,30.25,30.32,29.39,29.41,8316198
2023-04-25,29.47,29.81,28.71,29.19,8185556
2023-04-26,29.43,29.99,29.4,29.41,2400998
2023-04-27,28.77,28.94,28.38,28.48,8262310
2023-04-28,28.95,29.5,28.62,29.03,9708213
2023-04-29,28.29,28.79,28.03,28.71,1026210
2023-04-30,28.82,29.34,28.62,29.12,2630105
2023-05-01,30.12,30.22,29.81,29.83,3111784
2023-05-02,29.31,29.92,29.06,29.84,5863705
2023-05-03,30.86,31.28,30.55,30.85,1667638
2023-05-04,31.39,31.94,31.21,31.71,6787805
2023-05-05,32.27,33.09,31.51,32.1,9416040
2023-05-06,30.26,30.58,30.22,30.49,5091548
2023-05-07,30.62,31.08,30.33,30.84,8631662
2023-05-08,30.15,30.93,29.65,30.6,6144353
2023-05-09,32.62,32.74,32.06,32.15,5022694
2023-05-10,31.43,32.31,31.17,31.54,6316396
2023-05-11,30.69,31.09,30.15,31.03,6167944
2023-05-12,29.69,30.25,29.35,30.11,9692953
2023-05-13,29.41,29.72,28.74,29.49,6575987
2023-05-14,29.11,29.57,28.66,29.09,2624909
2023-05-15,28.67,29.32,27.91,28.43,6117445
