datetime,open,high,low,close,volume
2022-03-11,106.65,109.43,105.98,108.48,3266509
2022-03-12,109.98,112.26,107.85,107.9,2953577
2022-03-13,107.58,108.35,104.43,105.52,9085607
2022-03-14,105.22,106.69,102.95,103.14,3979950
2022-03-15,99.13,101.9,97.5,99.03,4119183
2022-03-16,101.35,103.57,99.43,100.96,8385196
2022-03-17,97.75,99.86,97.04,97.93,6542706
2022-03-18,100.54,102.89,98.58,100.11,7911367
2022-03-19,99.65,102.57,97.23,97.82,1797069
2022-03-20,98.28,100.67,95.74,96.34,6142257
2022-03-21,94.41,96.55,92.52,95.5,5188133
2022-03-22,91.95,93.43,91.7,91.97,5558226
2022-03-23,91.66,92.26,89.02,91.83,5597148
2022-03-24,97.05,99.03,94.56,95.84,3088569
2022-03-25,96.73,97.06,94.84,95.44,5470494
2022-03-26,94.6,95.67,93.05,95.37,7714458
2022-03-27,94.42,95.71,92.57,95.06,7937062
2022-03-28,96.68,98.57,94.58,96.81,2237732
2022-03-29,99.37,100.06,98.1,98.96,1280523
2022-03-30,99.83,99.99,97.02,99.25,4252779
2022-03-31,99.48,102.2,96.72,98.3,3107429
2022-04-01,103.92,105.7,101.24,103.81,8142357
2022-04-02,103.86,106.03,100.76,101.15,5814997
2022-04-03,99.74,102.12,99.33,100.2,2868020
2022-04-04,105.14,108.01,104.56,107.53,1707279
2022-04-05,108.5,109.73,107.49,109.34,5214970
2022-04-06,108.29,110.2,105.32,105.87,3356239
2022-04-07,106.14,108.09,105.31,105.34,2152241
2022-04-08,104.37,106.0,102.51,104.45,1673568
2022-04-09,103.89,103.96,102.99,103.71,9108382
2022-04-10,102.13,104.29,99.8,102.89,8998233
2022-04-11,103.07,105.51,100.95,101.31,9186956
2022-04-12,101.52,104.33,99.85,102.79,7407817
2022-04-13,101.76,103.98,100.15,100.47,2570980
2022-04-14,97.45,99.32,95.07,97.88,6653113
2022-04-15,98.17,98.96,97.64,97.74,4451193
2022-04-16,92.92,95.66,92.36,93.85,5909165
2022-04-17,96.91,98.59,95.31,95.74,2205234
2022-04-18,93.94,94.0,92.16,93.43,9665403
2022-04-19,93.83,94.18,93.48,94.12,2984075
2022-04-20,93.64,95.71,93.04,93.66,1056023
2022-04-21,93.67,95.79,91.85,94.1,9705285
2022-04-22,88.23,89.1,86.41,88.53,4930824
2022-04-23,90.56,92.16,88.25,90.94,1618706
2022-04-24,93.98,94.79,91.83,93.13,9563841
2022-04-25,93.09,93.6,90.91,91.51,8593789
2022-04-26,90.58,93.06,90.31,91.04,4896720
2022-04-27,90.97,91.57,90.87,91.18,5398378
2022-04-28,89.66,90.0,87.19,89.36,5027449
2022-04-29,87.36,88.25,87.05,87.09,5546935
2022-04-30,88.05,88.61,86.88,87.45,1735210
2022-05-01,85.7,87.32,85.69,86.45,7980891
2022-05-02,90.74,91.77,88.83,91.06,7958323
2022-05-03,92.88,93.58,90.86,91.16,7872250
2022-05-04,91.79,92.25,91.05,92.21,5319584
2022-05-05,92.6,94.17,90.97,92.45,5116716
2022-05-06,92.86,93.85,91.49,93.85,7028831
2022-05-07,93.26,93.86,91.32,92.41,4815032
2022-05-08,93.96,95.91,92.5,92.79,2109148
2022-05-09,90.72,93.07,89.59,90.11,5192441
2022-05-10,92.4,94.94,90.85,93.83,5850379
2022-05-11,95.18,95.95,92.39,93.82,8236504
2022-05-12,91.48,91.8,90.59,90.84,5643806
2022-05-13,92.13,94.28,91.3,94.01,1391959
2022-05-14,94.04,96.08,93.56,94.95,2138720
2022-05-15,94.58,95.33,92.27,94.15,6260352
2022-05-16,99.09,101.49,97.11,100.08,5049381
2022-05-17,100.62,103.0,98.97,99.54,9906477
2022-05-18,96.92,99.01,95.54,95.68,7527513
2022-05-19,96.03,97.67,95.92,97.26,5508305
2022-05-20,98.28,101.07,95.75,99.46,7653032
2022-05-21,96.05,97.07,94.21,95.09,9628470
2022-05-22,95.89,97.72,95.3,95.75,5225492
2022-05-23,92.47,94.87,92.01,94.01,2593302
2022-05-24,94.88,95.95,92.43,94.35,8435593
2022-05-25,97.58,99.83,94.97,98.05,3351801
2022-05-26,100.8,100.89,100.8,100.83,8857423
2022-05-27,101.55,103.15,98.84,99.53,3057122
2022-05-28,100.61,102.93,98.38,101.1,5815025
2022-05-29,101.12,101.67,98.86,100.92,1092710
2022-05-30,99.73,102.04,97.19,98.65,5487744
2022-05-31,100.25,103.2,99.08,102.82,8319852
2022-06-01,102.06,103.47,99.12,100.1,1888549
2022-06-02,101.28,103.9,100.24,103.4,8459309
2022-06-03,104.28,106.28,102.61,104.03,1397029
2022-06-04,101.57,101.88,98.89,100.77,1836630
2022-06-05,103.3,105.99,102.85,104.29,6650610
2022-06-06,102.99,105.64,99.96,103.76,4118879
2022-06-07,102.9,103.81,101.92,102.94,3185289
2022-06-08,101.47,103.27,100.28,100.49,1035476
2022-06-09,103.34,104.3,100.26,102.2,6483939
2022-06-10,99.65,100.9,97.42,98.48,1179864
2022-06-11,100.27,101.0,100.19,100.35,8978888
2022-06-12,103.58,103.7,102.36,103.58,4375707
2022-06-13,103.8,105.73,103.24,103.67,8884156
2022-06-14,104.53,105.03,103.27,103.38,7643523
2022-06-15,101.93,104.37,101.38,102.44,4088472
2022-06-16,101.89,103.43,100.0,100.01,3084199
2022-06-17,101.43,102.21,99.66,101.76,5236588
2022-06-18,103.3,105.11,101.61,104.43,4528520
2022-06-19,104.26,106.07,102.27,103.08,9722468
2022-06-20,104.37,104.77,102.59,103.33,5341672
2022-06-21,102.29,102.7,100.38,100.78,2958673
2022-06-22,98.76,99.07,98.27,98.3,2019505
2022-06-23,100.4,100.49,100.36,100.48,9405662
2022-06-24,99.25,101.65,99.1,99.54,4271388
2022-06-25,96.04,96.46,95.27,96.08,9226011
2022-06-26,93.64,94.08,91.4,92.95,5317416
2022-06-27,98.85,99.34,97.27,99.05,6812073
2022-06-28,99.38,99.69,97.69,97.77,8764813
2022-06-29,95.24,96.44,94.04,95.63,7038945
2022-06-30,95.87,97.58,95.74,97.44,7744743
2022-07-01,96.38,98.68,95.11,97.42,4814037
2022-07-02,95.1,95.4,93.45,95.38,8318044
2022-07-03,93.19,95.78,92.11,94.07,4017074
2022-07-04,96.65,98.58,95.72,96.94,7397158
2022-07-05,98.12,98.41,95.54,95.78,6705180
2022-07-06,90.81,92.19,89.89,92.07,8268465
2022-07-07,92.39,93.84,90.8,92.85,4672529
2022-07-08,95.21,96.81,93.82,94.82,4354035
2022-07-09,93.14,95.93,92.61,95.44,3938562
2022-07-10,96.12,98.84,93.52,97.05,5168085
2022-07-11,92.1,93.17,91.78,92.17,8424393
2022-07-12,88.0,90.33,87.29,89.38,3364131
2022-07-13,92.52,93.18,91.69,92.15,2759598
2022-07-14,90.36,91.01,89.82,90.15,7395412
2022-07-15,90.15,91.33,89.29,90.1,3402929
2022-07-16,90.89,92.65,89.52,89.87,2517679
2022-07-17,89.13,89.43,88.73,88.78,1971954
2022-07-18,89.06,90.01,86.83,89.85,8640866
2022-07-19,87.94,88.03,86.45,87.24,4807139
2022-07-20,88.16,88.88,87.54,88.64,1003227
2022-07-21,87.18,87.47,86.98,87.21,2735591
2022-07-22,85.92,88.4,85.55,87.99,3738986
2022-07-23,88.07,88.09,87.25,87.84,7442948
2022-07-24,86.72,87.72,86.44,87.03,1552741
2022-07-25,86.48,86.6,86.04,86.09,9889605
2022-07-26,88.73,91.17,88.68,90.68,5780561
2022-07-27,93.48,93.91,92.9,93.74,1442109
2022-07-28,92.58,93.91,90.17,91.95,9341833
2022-07-29,90.67,93.33,90.28,91.84,5855891
2022-07-30,93.64,94.31,92.82,94.15,2946164
2022-07-31,96.33,98.52,94.44,97.28,2232484
2022-08-01,95.9,97.85,95.09,96.98,5175383
2022-08-02,98.1,100.53,95.98,96.27,3145101
2022-08-03,99.04,99.37,96.36,96.64,2111220
2022-08-04,100.04,100.04,99.96,99.98,4296766
2022-08-05,97.57,98.09,96.84,97.75,8350530
2022-08-06,99.69,101.41,98.43,99.19,3432807
2022-08-07,99.3,100.87,96.56,97.18,5281835
2022-08-08,95.15,96.75,93.45,95.62,7697962
2022-08-09,92.69,94.76,92.07,93.88,9078173
2022-08-10,90.54,92.12,90.32,91.9,4849259
2022-08-11,92.48,92.91,92.13,92.58,8478525
2022-08-12,95.17,96.12,95.09,95.1,8377887
2022-08-13,94.68,96.49,93.83,94.27,4299890
2022-08-14,89.22,89.8,89.2,89.65,2285256
2022-08-15,90.06,91.43,88.11,89.07,3691483
2022-08-16,87.09,88.01,86.94,87.29,3387372
2022-08-17,88.85,89.15,87.82,89.07,2565781
2022-08-18,91.36,92.24,90.42,91.41,1421276
2022-08-19,91.78,93.14,91.31,92.36,6796932
2022-08-20,91.48,94.08,89.96,93.13,2073585
2022-08-21,96.17,98.21,95.4,96.99,8916129
2022-08-22,95.29,98.01,94.82,97.21,2508568
2022-08-23,98.15,100.5,96.49,96.84,4621606
2022-08-24,94.0,95.88,91.56,94.23,8429808
2022-08-25,96.71,96.82,94.77,95.45,4655961
2022-08-26,95.72,96.8,94.03,95.09,9848841
2022-08-27,96.33,98.0,93.76,97.64,1158045
2022-08-28,98.71,99.85,96.75,97.99,7162489
2022-08-29,96.84,96.96,96.09,96.89,9287993
2022-08-30,90.25,92.85,88.02,90.0,4111653
2022-08-31,88.76,90.0,87.75,88.84,9134738
2022-09-01,89.83,91.69,89.34,89.62,2346237
2022-09-02,93.73,95.25,92.25,95.09,1362538
2022-09-03,95.05,95.45,93.63,95.28,4388392
2022-09-04,92.66,93.65,92.43,93.44,5463513
2022-09-05,93.51,94.57,90.83,92.43,5639491
2022-09-06,92.64,95.1,90.28,90.36,6983752
2022-09-07,90.22,91.21,88.14,88.87,3226013
2022-09-08,89.22,90.51,87.19,90.17,9416758
2022-09-09,89.44,90.16,88.63,88.92,3752724
2022-09-10,86.35,88.81,85.03,87.95,9366027
2022-09-11,88.74,91.23,86.08,88.63,6106043
2022-09-12,89.59,89.66,87.41,88.18,6623010
2022-09-13,89.15,91.6,88.81,90.37,2306361
2022-09-14,90.43,90.82,88.28,88.61,3576653
2022-09-15,91.68,91.7,90.3,90.62,5383290
2022-09-16,88.45,88.78,87.38,88.31,4802311
2022-09-17,87.85,90.1,85.53,89.3,7608117
2022-09-18,90.54,91.9,88.98,90.01,8977676
2022-09-19,92.2,94.23,91.83,93.29,6169362
2022-09-20,92.16,93.99,89.5,92.11,2911140
2022-09-21,90.73,91.99,88.72,91.18,7001316
2022-09-22,87.14,87.37,84.97,86.4,7703141
2022-09-23,88.34,90.82,86.65,90.53,3451844
2022-09-24,89.83,90.37,89.32,89.64,4439923
2022-09-25,89.65,91.51,89.48,90.33,6281210
2022-09-26,89.51,91.03,89.1,90.77,4681112
2022-09-27,94.88,97.02,92.39,92.5,9689697
2022-09-28,96.03,96.26,94.62,96.09,1046277
2022-09-29,100.71,103.33,98.31,100.43,4953769
2022-09-30,100.28,100.34,98.08,99.99,4779528
2022-10-01,99.79,102.1,99.69,100.92,1449893
2022-10-02,104.35,106.06,101.64,104.5,9454102
2022-10-03,104.52,105.02,101.59,103.44,8525797
2022-10-04,102.97,105.95,100.92,104.37,6893699
2022-10-05,105.53,108.62,102.76,103.37,7559372
2022-10-06,108.13,110.55,107.89,108.85,2095359
2022-10-07,107.36,107.37,104.85,106.5,5318529
2022-10-08,108.35,108.61,106.81,107.11,2790032
2022-10-09,107.81,110.18,105.0,107.26,7054775
2022-10-10,108.34,108.76,108.08,108.46,5529516
2022-10-11,107.88,110.05,107.65,107.84,6359716
2022-10-12,105.0,106.46,103.27,104.99,3068929
2022-10-13,104.37,104.46,102.95,103.27,1335679
2022-10-14,104.08,105.05,102.78,103.88,1440656
2022-10-15,102.04,104.31,101.26,102.16,6264420
2022-10-16,102.86,105.13,102.76,104.21,2545067
2022-10-17,104.87,106.09,104.81,105.3,1184985
2022-10-18,106.74,108.3,105.31,106.98,7391518
2022-10-19,107.12,109.99,105.76,108.89,3871619
2022-10-20,110.66,111.09,109.74,110.14,1740453
2022-10-21,108.93,112.1,107.98,110.83,5112132
2022-10-22,108.36,111.06,105.79,108.11,4290149
2022-10-23,111.82,114.14,110.21,111.84,1218769
2022-10-24,112.07,112.59,110.56,111.34,1349043
2022-10-25,111.05,113.54,108.67,109.82,8258219
2022-10-26,110.98,114.05,110.61,111.98,9729225
2022-10-27,112.7,114.12,110.81,112.91,8061732
2022-10-28,116.21,117.98,114.32,117.5,6792226
2022-10-29,114.5,117.11,112.94,115.73,7675823
2022-10-30,118.13,120.06,116.45,116.5,3221945
2022-10-31,110.62,113.43,110.2,111.26,3624018
2022-11-01,107.15,107.72,105.8,106.09,7202334
2022-11-02,107.0,108.58,105.25,107.75,8437710
2022-11-03,108.18,108.5,106.21,106.61,9186433
2022-11-04,107.91,110.84,105.98,106.51,2003416
2022-11-05,106.04,107.87,103.96,104.74,1901702
2022-11-06,102.09,104.21,100.55,102.1,4848672
2022-11-07,102.57,102.99,101.55,102.67,7613500
2022-11-08,103.86,105.9,101.77,105.61,1123579
2022-11-09,106.1,108.01,103.72,107.27,6848092
2022-11-10,107.95,111.09,105.96,108.82,4195187
2022-11-11,109.59,110.5,106.64,108.92,3670560
2022-11-12,108.23,109.99,107.13,107.43,1016277
2022-11-13,105.83,107.93,102.74,105.06,6351731
2022-11-14,103.09,103.27,100.28,101.39,9294086
2022-11-15,100.42,100.46,97.75,100.29,5283617
2022-11-16,103.57,106.61,103.44,106.4,3534669
2022-11-17,106.43,108.46,106.41,107.04,6296512
2022-11-18,108.07,110.89,105.35,109.49,3101839
2022-11-19,105.64,106.45,104.11,105.85,7278228
2022-11-20,108.43,109.33,105.45,105.55,9487458
2022-11-21,105.41,105.79,103.92,105.38,4467488
2022-11-22,107.94,110.57,107.69,108.05,2915020
2022-11-23,112.87,114.9,111.55,113.29,4127270
2022-11-24,112.5,114.61,109.66,111.81,7532683
2022-11-25,111.88,115.15,111.04,114.75,4201284
2022-11-26,117.22,118.42,116.06,117.64,7832432
2022-11-27,120.98,121.58,118.71,119.83,8020437
2022-11-28,121.68,124.21,121.16,121.23,9796926
2022-11-29,123.94,126.49,121.17,122.81,8067717
2022-11-30,125.91,129.52,125.39,128.44,5165574
2022-12-01,128.66,131.93,126.02,128.38,4305401
2022-12-02,128.73,130.55,125.04,126.49,3458136
2022-12-03,131.02,131.17,130.82,130.96,8698395
2022-12-04,128.09,129.01,125.09,127.15,8841385
2022-12-05,126.56,129.63,125.8,127.62,7836978
2022-12-06,130.56,130.68,129.62,129.93,7495785
2022-12-07,132.14,133.58,128.79,133.24,9471083
2022-12-08,130.76,132.99,130.1,130.2,2020290
2022-12-09,133.68,136.33,132.07,135.09,7038311
2022-12-10,135.23,137.0,131.24,135.81,5433448
2022-12-11,136.61,137.66,135.64,136.91,8189976
2022-12-12,135.11,138.19,131.11,133.28,7840448
2022-12-13,135.28,137.18,134.9,136.28,5313401
2022-12-14,131.74,135.65,128.57,129.63,5854858
2022-12-15,129.24,132.27,126.15,131.18,9452841
2022-12-16,130.71,131.62,130.15,131.27,1639822
2022-12-17,132.07,133.96,130.29,131.65,5633429
2022-12-18,130.24,131.83,128.75,130.87,5526608
2022-12-19,133.44,136.45,130.1,132.89,1294256
2022-12-20,132.02,134.11,129.21,131.31,5616052
2022-12-21,133.8,134.29,130.06,130.45,6639028
2022-12-22,129.67,132.71,125.95,126.41,5942716
2022-12-23,126.69,127.75,125.22,125.31,2930760
2022-12-24,129.03,130.84,128.51,129.59,2206678
2022-12-25,137.1,138.39,136.35,138.01,4147428
2022-12-26,137.49,139.35,136.5,139.2,8545215
2022-12-27,140.01,143.18,138.62,140.52,7347568
2022-12-28,141.67,142.53,140.0,142.03,2597262
2022-12-29,146.28,150.48,145.15,149.37,4337782
2022-12-30,150.87,150.95,147.64,148.49,1187701
2022-12-31,145.83,149.66,144.91,149.1,1232675
2023-01-01,153.23,156.03,151.35,153.9,3028954
2023-01-02,156.58,160.22,152.6,157.78,1729105
2023-01-03,160.01,163.58,157.58,163.4,5727203
2023-01-04,161.17,165.37,156.38,164.69,7959357
2023-01-05,168.37,169.31,164.16,164.19,6112180
2023-01-06,166.32,167.53,164.87,165.98,8644955
2023-01-07,158.01,159.19,157.21,158.09,2453705
2023-01-08,153.12,154.79,150.66,151.68,5150707
2023-01-09,155.87,158.5,153.27,157.1,9289227
2023-01-10,158.4,158.46,158.16,158.29,8930389
2023-01-11,160.54,160.83,156.06,159.23,1792635
2023-01-12,158.87,163.0,154.88,157.5,7421131
2023-01-13,155.15,159.16,153.07,155.35,7940413
2023-01-14,154.33,158.43,153.43,155.4,5806099
2023-01-15,154.56,154.79,151.23,151.24,1566281
2023-01-16,149.64,152.99,146.44,148.95,6371936
2023-01-17,150.23,153.1,147.65,147.69,2246600
2023-01-18,149.04,150.58,145.26,148.21,7475222
2023-01-19,143.62,144.13,141.84,142.8,6938991
2023-01-20,139.19,141.02,138.59,140.2,7587424
2023-01-21,137.31,140.05,134.22,137.03,8555776
2023-01-22,139.76,141.58,137.35,138.55,6320230
2023-01-23,134.98,137.64,133.51,133.79,2854626
2023-01-24,132.1,135.76,128.41,132.02,6710606
2023-01-25,134.0,137.26,133.24,136.8,4449028
2023-01-26,138.04,141.36,136.3,138.89,5369831
2023-01-27,134.59,136.27,134.5,136.08,7158930
2023-01-28,139.41,140.05,137.49,137.53,1046946
2023-01-29,134.3,135.84,133.18,133.52,1057329
2023-01-30,134.54,137.15,131.86,134.51,2324712
2023-01-31,137.21,140.54,134.58,138.43,2738265
2023-02-01,133.59,136.96,131.96,135.63,2695812
2023-02-02,135.57,136.55,132.95,135.54,7315621
2023-02-03,132.11,134.32,131.83,131.91,6785055
2023-02-04,128.13,129.76,125.39,126.35,2860711
2023-02-05,123.3,123.55,121.9,122.57,2229482
2023-02-06,128.96,131.75,128.71,130.83,8504867
2023-02-07,130.46,131.85,128.81,129.47,6863767
2023-02-08,133.23,135.05,130.38,134.67,4570952
2023-02-09,135.61,136.78,132.09,136.6,8136281
2023-02-10,136.46,139.55,132.69,134.55,9012529
2023-02-11,130.06,130.21,127.52,128.43,9127875
2023-02-12,130.18,133.36,129.17,132.4,5774662
2023-02-13,128.72,128.93,125.26,125.71,1212662
2023-02-14,126.22,127.3,122.54,126.43,8294693
2023-02-15,124.88,127.03,122.26,126.3,8254331
2023-02-16,129.55,129.93,128.2,128.51,4745235
2023-02-17,131.82,132.32,131.0,131.46,9732169
2023-02-18,131.54,131.7,128.19,129.63,2356107
2023-02-19,127.77,129.6,124.31,128.54,4494874
2023-02-20,132.29,136.03,130.1,132.07,1748880
2023-02-21,131.22,133.86,130.68,132.15,2732190
2023-02-22,136.94,139.24,136.66,137.77,4237871
2023-02-23,135.13,136.98,133.91,134.6,2448165
2023-02-24,133.06,133.1,131.29,132.13,4360005
2023-02-25,128.69,130.08,127.17,129.02,5685602
2023-02-26,128.68,130.91,127.82,127.91,5758543
2023-02-27,129.46,133.27,126.28,131.39,5971387
2023-02-28,133.59,133.9,130.63,131.42,6229134
2023-03-01,130.49,132.1,129.45,131.19,6697058
2023-03-02,132.92,133.92,130.82,131.89,5737866
2023-03-03,131.5,132.33,128.44,129.56,5783526
2023-03-04,127.65,128.48,124.03,125.69,8780687
2023-03-05,120.73,121.67,118.5,121.19,3334050
2023-03-06,125.24,125.85,121.92,123.24,1647175
2023-03-07,127.61,127.62,126.21,126.33,7645911
2023-03-08,128.54,131.23,127.79,131.16,9008530
2023-03-09,130.76,131.56,130.07,131.09,9905980
2023-03-10,128.34,130.76,126.95,129.6,5321789
2023-03-11,127.79,131.6,127.16,129.07,5898280
2023-03-12,131.62,133.5,129.84,131.17,8025129
2023-03-13,131.07,132.2,130.4,132.15,6136786
2023-03-14,134.62,138.03,133.77,137.89,9669641
2023-03-15,133.7,134.12,131.98,133.61,4715683
2023-03-16,136.61,139.9,133.05,136.02,8627562
2023-03-17,141.2,141.9,139.21,139.74,7987835
2023-03-18,136.69,138.75,135.8,136.04,9772350
2023-03-19,134.48,135.24,132.41,134.0,3074458
2023-03-20,134.42,135.18,134.19,134.74,8210627
2023-03-21,131.84,134.22,127.94,131.1,1567744
2023-03-22,132.67,133.19,132.35,132.76,7339637
2023-03-23,136.52,138.71,132.9,134.2,1862837
2023-03-24,136.82,138.54,132.91,137.28,7594815
2023-03-25,137.25,138.72,133.24,136.45,1987025
2023-03-26,137.12,137.68,133.72,137.07,9065681
2023-03-27,139.78,143.82,135.71,137.77,2824054
2023-03-28,130.92,134.58,128.71,129.1,8365048
2023-03-29,126.76,129.08,126.22,127.41,8846900
2023-03-30,127.18,129.75,125.37,128.77,7947509
2023-03-31,128.11,130.26,126.46,127.42,5770667
2023-04-01,129.81,130.86,127.37,128.95,9545887
2023-04-02,127.56,131.2,127.2,128.51,9625954
2023-04-03,128.42,131.4,127.55,129.78,2295617
2023-04-04,132.88,136.57,131.23,133.62,3095052
2023-04-05,137.46,139.63,134.0,136.36,4293724
2023-04-06,133.15,135.47,132.61,133.1,9385555
2023-04-07,131.83,134.75,129.98,130.36,9313142
2023-04-08,125.56,126.11,124.23,125.44,7008270
2023-04-09,121.51,124.74,120.97,122.27,9915727
2023-04-10,123.08,124.58,122.9,124.4,2243016
2023-04-11,126.96,128.52,126.82,127.15,1563206
2023-04-12,127.3,127.46,124.94,126.23,4940302
2023-04-13,119.57,121.49,118.25,120.13,8247548
2023-04-14,124.88,128.07,122.0,124.14,5846713
2023-04-15,124.81,127.75,122.51,125.76,7473089
2023-04-16,124.54,124.73,121.13,123.31,1308976
2023-04-17,119.12,120.36,116.29,119.79,5013406
2023-04-18,120.1,122.28,118.84,121.66,8446212
2023-04-19,124.54,127.67,122.73,126.2,2114100
2023-04-20,124.64,125.03,121.39,124.14,2707298
2023-04-21,125.54,126.83,123.6,124.75,3009302
2023-04-22,124.66,128.12,123.02,126.1,8574448
2023-04-23,128.67,129.23,127.8,128.26,8130960
2023-04-24,127.41,130.75,126.04,130.07,5593043
2023-04-25,127.47,127.52,125.61,127.36,1652853
2023-04-26,130.16,131.59,129.44,129.94,7868313
2023-04-27,130.22,132.71,126.67,129.41,4788687
2023-04-28,127.56,129.33,123.91,127.62,6290997
2023-04-29,128.46,130.9,124.64,127.73,3081925
2023-04-30,128.44,128.81,127.61,127.84,4855701
2023-05-01,124.22,125.61,122.28,123.9,2074813
2023-05-02,126.78,128.45,123.9,127.81,3795133
2023-05-03,133.3,134.6,130.21,133.08,2949539
2023-05-04,129.97,133.05,129.37,129.51,3895578
2023-05-05,130.85,133.13,129.68,130.54,5169616
2023-05-06,130.76,132.5,128.09,129.66,1419175
2023-05-07,125.6,128.68,123.13,126.75,2059606
2023-05-08,127.83,128.99,124.44,125.89,1193780
2023-05-09,122.27,123.46,122.15,123.02,8287111
2023-05-10,123.08,123.13,119.61,121.58,8584326
2023-05-11,122.09,123.57,120.84,121.24,7201255
2023-05-12,117.05,119.1,113.65,118.31,9855461
2023-05-13,113.69,116.34,113.36,115.97,5748012
2023-05-14,116.26,116.46,112.93,112.98,6626032
2023-05-15,110.87,113.32,109.78,110.62,1451113
