datetime,open,high,low,close,volume
2022-10-17,76.2,76.63,74.55,75.96,3379212
2022-10-18,72.83,73.91,71.61,73.06,9340702
2022-10-19,68.95,69.52,67.68,68.47,6909793
2022-10-20,68.0,69.7,66.17,67.97,1986670
2022-10-21,68.06,68.07,66.76,67.97,7680341
2022-10-22,66.76,68.68,65.99,68.66,3420032
2022-10-23,66.09,66.95,65.58,66.84,8683944
2022-10-24,68.16,69.84,66.43,66.65,2704805
2022-10-25,68.19,69.25,67.71,68.85,7861110
2022-10-26,70.54,71.03,69.31,69.58,2021048
2022-10-27,68.01,68.37,67.83,68.12,9969135
2022-10-28,69.19,71.23,67.77,69.68,4537180
2022-10-29,66.67,68.55,66.16,68.54,6384387
2022-10-30,65.81,66.52,64.17,65.51,8845431
2022-10-31,67.23,69.14,66.68,68.57,9940797
2022-11-01,68.82,70.19,67.22,68.46,5108574
2022-11-02,72.13,73.71,70.63,72.39,6048732
2022-11-03,72.28,73.87,70.66,73.73,4291075
2022-11-04,75.75,77.04,74.54,75.61,9511825
2022-11-05,74.58,76.76,72.42,76.39,7901416
2022-11-06,76.01,76.21,73.79,75.69,6981181
2022-11-07,79.34,81.38,79.18,81.0,3361823
2022-11-08,78.43,78.45,76.49,77.08,5706896
2022-11-09,74.29,76.11,73.25,75.57,2419916
2022-11-10,77.55,78.05,75.78,77.61,9205022
2022-11-11,77.8,78.72,76.42,78.27,8944438
2022-11-12,78.47,80.73,78.44,79.74,8744408
2022-11-13,77.92,79.16,76.35,78.05,6301712
2022-11-14,74.5,74.56,73.08,74.39,6606946
2022-11-15,73.68,74.42,72.1,73.56,9430805
2022-11-16,74.58,75.33,74.09,75.08,1385986
2022-11-17,69.86,71.31,69.75,71.01,7450354
2022-11-18,71.99,72.03,71.48,71.93,5847396
2022-11-19,69.54,70.85,69.26,69.87,1334162
2022-11-20,72.17,72.64,71.01,71.82,1838176
2022-11-21,74.65,76.66,72.71,73.62,6790017
2022-11-22,76.47,77.04,74.78,75.78,9126438
2022-11-23,76.31,77.3,75.38,76.17,7749933
2022-11-24,74.8,75.37,73.38,73.41,9549389
2022-11-25,74.18,74.88,72.56,74.77,5040173
2022-11-26,74.92,77.09,74.27,75.11,1264155
2022-11-27,77.49,77.8,76.6,76.62,5176162
2022-11-28,77.99,79.78,76.53,79.36,9412390
2022-11-29,82.26,84.07,81.08,82.31,7271985
2022-11-30,83.35,83.71,83.27,83.4,6161512
2022-12-01,85.13,86.52,84.19,85.17,5346288
2022-12-02,82.16,83.84,81.67,83.18,4047514
2022-12-03,81.8,82.43,80.15,81.6,2289427
2022-12-04,82.61,83.78,80.84,83.12,6149678
2022-12-05,84.18,84.78,83.46,84.09,3074753
2022-12-06,82.5,82.84,82.34,82.51,2680120
2022-12-07,84.6,86.15,83.48,84.99,7722654
2022-12-08,84.23,84.38,82.11,83.63,4972105
2022-12-09,85.75,86.83,85.55,86.27,1291547
2022-12-10,84.33,85.8,82.67,84.76,8032708
2022-12-11,84.49,85.4,81.98,82.14,7590487
2022-12-12,80.31,80.43,78.05,79.23,4981548
2022-12-13,81.69,81.79,80.91,81.55,1455895
2022-12-14,84.31,86.77,83.17,84.1,4904244
2022-12-15,81.33,83.74,80.25,82.06,8746060
2022-12-16,81.31,83.19,80.56,81.88,3365599
2022-12-17,82.62,82.89,81.17,81.42,4557009
2022-12-18,86.96,88.31,85.14,87.84,9995572
2022-12-19,86.93,88.64,86.06,86.31,2572771
2022-12-20,81.83,83.19,81.58,81.68,9162495
2022-12-21,86.3,86.91,84.67,86.5,1290263
2022-12-22,87.89,89.21,86.29,88.43,2979716
2022-12-23,92.12,93.34,91.48,92.03,9415067
2022-12-24,95.35,97.68,92.56,95.64,8881377
2022-12-25,95.2,96.04,92.95,94.98,4690705
2022-12-26,95.01,95.19,93.11,93.54,4146489
2022-12-27,95.88,97.2,94.16,95.53,3570886
2022-12-28,94.67,96.34,92.36,95.24,4520360
2022-12-29,96.25,98.39,95.07,97.16,9932514
2022-12-30,94.63,96.09,94.44,95.28,9874160
2022-12-31,93.02,93.61,92.11,93.04,5181681
2023-01-01,92.3,92.49,92.27,92.32,2065570
2023-01-02,91.94,93.49,90.8,92.83,2523780
2023-01-03,90.55,90.7,88.51,90.55,3467019
2023-01-04,90.71,93.36,89.87,90.8,4673156
2023-01-05,90.97,93.35,88.92,92.54,7854303
2023-01-06,90.05,92.2,87.8,91.82,9945850
2023-01-07,91.43,94.12,89.31,89.33,2653694
2023-01-08,86.08,88.2,84.15,87.87,1656165
2023-01-09,87.61,88.73,85.94,87.27,9913675
2023-01-10,88.42,89.18,87.27,88.49,3660415
2023-01-11,88.52,90.0,86.18,86.92,1815643
2023-01-12,85.84,86.03,83.74,84.74,6629083
2023-01-13,84.29,86.48,83.25,85.52,1424000
2023-01-14,85.75,86.47,84.54,85.97,6834625
2023-01-15,85.64,86.57,83.4,85.91,5611569
2023-01-16,90.42,92.24,89.87,90.45,5490505
2023-01-17,89.43,90.24,89.02,89.81,4884502
2023-01-18,90.14,91.16,89.59,90.35,5499379
2023-01-19,89.48,90.82,87.07,89.92,1981717
2023-01-20,93.08,94.01,91.58,93.92,4992098
2023-01-21,96.49,96.53,93.79,94.98,1093635
2023-01-22,91.41,93.96,89.57,90.2,6979387
2023-01-23,90.78,93.5,90.12,93.19,8256535
2023-01-24,93.24,95.12,91.83,92.37,4352690
2023-01-25,88.67,89.87,87.19,88.04,1548240
2023-01-26,85.89,87.46,84.25,86.84,9671752
2023-01-27,86.15,86.29,85.52,86.19,6752345
2023-01-28,88.16,88.69,87.13,87.76,8736059
2023-01-29,86.71,87.77,85.35,86.74,1257647
2023-01-30,89.58,90.69,87.82,88.13,1764275
2023-01-31,86.51,87.35,84.58,85.89,3668075
2023-02-01,86.45,88.71,84.31,84.43,1027550
2023-02-02,84.73,85.23,82.38,82.5,8348681
2023-02-03,83.17,84.3,82.36,83.53,2314046
2023-02-04,83.71,84.94,82.01,84.75,7212979
2023-02-05,82.68,83.78,81.07,81.62,3162456
2023-02-06,81.96,83.41,79.96,81.75,9135410
2023-02-07,79.65,80.35,79.54,79.72,2754795
2023-02-08,78.15,78.96,76.2,78.66,4836560
2023-02-09,78.18,78.68,77.32,77.79,9956532
2023-02-10,78.48,80.01,77.2,79.04,5789797
2023-02-11,77.85,79.81,77.4,78.9,8456972
2023-02-12,77.83,80.14,77.58,79.96,2295994
2023-02-13,82.77,83.73,80.9,83.42,1096977
2023-02-14,81.72,82.15,81.37,81.8,9729923
2023-02-15,81.46,81.85,81.13,81.71,9103686
2023-02-16,81.53,83.15,81.01,83.0,7184723
2023-02-17,82.18,83.16,81.17,83.08,7717447
2023-02-18,86.66,87.62,86.64,86.83,3493383
2023-02-19,84.4,85.09,83.6,84.72,8204325
2023-02-20,85.46,86.19,85.17,86.07,9492548
2023-02-21,82.33,84.66,82.15,83.76,1432758
2023-02-22,81.54,81.65,79.71,79.9,1930065
2023-02-23,82.0,82.98,80.33,82.35,6049409
2023-02-24,78.33,79.84,76.75,78.73,9176117
2023-02-25,76.74,78.51,76.15,77.39,3324982
2023-02-26,76.27,77.62,74.09,76.38,6717398
2023-02-27,75.95,77.43,75.42,75.53,3641292
2023-02-28,74.96,76.63,74.44,74.67,7761120
2023-03-01,77.79,78.95,76.27,78.65,6322300
2023-03-02,77.31,78.15,75.18,77.8,5913409
2023-03-03,77.14,78.59,75.45,77.46,5596581
2023-03-04,78.05,78.33,77.82,77.9,3971468
2023-03-05,75.64,77.39,75.37,75.93,4546426
2023-03-06,74.89,76.78,74.88,75.0,3996297
2023-03-07,76.28,76.87,75.56,75.71,7696166
2023-03-08,73.59,75.7,72.67,73.49,1759505
2023-03-09,73.55,74.56,71.99,73.4,4432126
2023-03-10,76.05,76.58,74.34,74.36,5293648
2023-03-11,73.54,75.42,72.04,73.5,5856234
2023-03-12,75.47,75.74,74.53,74.61,2611240
2023-03-13,74.98,77.19,73.62,75.2,7623423
2023-03-14,76.1,76.65,76.06,76.09,2276994
2023-03-15,76.13,77.43,74.42,75.68,7077896
2023-03-16,76.78,77.28,76.75,77.02,6089589
2023-03-17,75.36,75.88,74.62,75.31,9624061
2023-03-18,77.95,79.54,77.46,78.08,5208295
2023-03-19,79.16,80.17,77.97,78.47,9104031
2023-03-20,78.07,78.39,77.86,78.13,5054000
2023-03-21,76.4,77.0,76.34,76.45,6524912
2023-03-22,77.0,79.02,76.23,78.01,1150394
2023-03-23,71.91,73.67,70.33,73.28,8302612
2023-03-24,73.84,75.3,71.72,73.58,5345258
2023-03-25,74.43,76.31,74.32,74.81,1877041
2023-03-26,73.44,75.07,72.13,72.77,1098764
2023-03-27,73.01,74.89,71.49,72.52,8179724
2023-03-28,69.12,69.9,68.52,68.84,8692119
2023-03-29,72.37,73.69,71.46,73.42,7771333
2023-03-30,72.03,73.84,70.18,73.1,1381401
2023-03-31,72.95,74.75,72.52,74.25,4227007
2023-04-01,71.02,71.97,69.27,71.73,6305059
2023-04-02,74.11,76.28,73.04,75.43,6798463
2023-04-03,74.52,75.58,72.76,75.42,7235246
2023-04-04,74.32,74.36,73.62,73.78,7580978
2023-04-05,74.05,75.4,72.52,75.12,9678327
2023-04-06,73.99,74.97,72.34,73.73,8170030
2023-04-07,71.86,71.98,71.82,71.87,6261990
2023-04-08,72.17,73.17,71.01,73.02,2399727
2023-04-09,71.82,72.25,71.31,71.35,6556530
2023-04-10,71.77,72.27,71.54,71.9,2784802
2023-04-11,71.93,73.31,70.95,72.48,5997469
2023-04-12,72.82,73.47,72.76,73.15,8369807
2023-04-13,71.01,73.04,69.43,69.84,2841502
2023-04-14,68.68,70.12,67.29,68.76,6169708
2023-04-15,70.37,72.04,69.52,70.8,6650373
2023-04-16,72.01,73.62,70.12,72.27,3716698
2023-04-17,68.74,70.41,68.34,69.77,9505816
2023-04-18,70.13,70.95,68.31,69.28,3198332
2023-04-19,70.21,71.7,69.65,71.04,1307739
2023-04-20,69.79,70.36,68.87,70.34,8528633
2023-04-21,70.75,72.1,69.69,71.64,4357078
2023-04-22,72.06,73.94,71.77,72.63,2207948
2023-04-23,73.45,74.49,72.15,72.77,4611437
2023-04-24,70.96,71.14,69.17,70.99,9015617
2023-04-25,66.54,67.23,65.31,65.43,8733364
2023-04-26,65.09,66.23,63.61,64.91,1949573
2023-04-27,66.56,66.77,65.42,66.43,1149915
2023-04-28,65.28,66.72,63.48,64.28,5558920
2023-04-29,63.02,63.02,61.85,62.63,5219149
2023-04-30,60.56,61.23,59.19,60.84,8015733
2023-05-01,60.73,62.08,59.71,60.19,9146251
2023-05-02,59.1,59.27,58.36,59.07,3377544
2023-05-03,60.72,60.73,59.35,60.18,3909665
2023-05-04,58.3,59.87,58.27,58.78,2793586
2023-05-05,55.98,55.99,54.51,55.16,3029848
2023-05-06,54.29,54.34,52.76,53.82,4315603
2023-05-07,53.4,53.47,52.81,52.84,4853479
2023-05-08,52.19,53.3,51.26,51.95,2557225
2023-05-09,52.1,53.12,51.87,53.04,8100976
2023-05-10,53.01,54.02,51.96,52.2,5583736
2023-05-11,51.83,52.92,50.56,51.19,4846702
2023-05-12,50.39,51.11,50.23,50.95,6907956
2023-05-13,50.25,50.97,48.85,49.43,5698709
2023-05-14,49.71,49.99,48.89,49.76,3846469
2023-05-15,50.36,51.23,49.51,51.17,5830646
