datetime,open,high,low,close,volume
2022-05-04,185.27,186.77,183.73,184.38,9153933
2022-05-05,191.03,192.83,187.35,187.63,6185171
2022-05-06,180.49,184.11,179.96,182.47,4290720
2022-05-07,179.21,184.37,176.48,181.44,6292641
2022-05-08,178.97,183.05,176.87,182.99,8171770
2022-05-09,189.19,189.52,183.88,187.16,9523750
2022-05-10,195.88,199.19,195.17,195.79,9042146
2022-05-11,198.88,199.46,196.02,197.92,4768268
2022-05-12,197.47,199.84,194.53,198.86,3175955
2022-05-13,200.21,203.17,196.81,200.39,4453498
2022-05-14,195.46,196.73,192.23,195.24,7395136
2022-05-15,195.9,196.0,193.63,195.09,3502538
2022-05-16,205.56,208.26,204.29,204.32,9998051
2022-05-17,213.47,219.13,211.87,212.61,3844559
2022-05-18,212.79,213.56,208.91,213.49,6650531
2022-05-19,202.87,204.37,200.56,201.6,7716002
2022-05-20,204.01,208.39,197.94,206.69,9549533
2022-05-21,205.2,210.71,202.09,205.58,4824265
2022-05-22,203.43,208.73,198.68,201.7,1302955
2022-05-23,200.15,204.23,199.1,200.19,3158761
2022-05-24,195.47,197.42,195.24,196.98,7673236
2022-05-25,205.35,206.66,204.14,204.75,2040135
2022-05-26,205.41,206.63,201.69,206.37,7753501
2022-05-27,216.27,218.57,213.69,215.23,4531012
2022-05-28,219.05,224.42,213.67,221.78,5286405
2022-05-29,216.32,216.72,210.01,212.86,2045092
2022-05-30,219.02,224.17,212.68,215.29,3955841
2022-05-31,212.01,213.55,209.93,210.97,5380912
2022-06-01,225.77,227.93,224.37,224.88,4858627
2022-06-02,230.82,233.68,227.49,230.16,2835669
2022-06-03,248.75,251.33,241.49,249.91,6057485
2022-06-04,236.38,236.43,231.59,234.0,5968385
2022-06-05,248.85,248.87,243.27,247.13,1064053
2022-06-06,230.43,235.1,230.15,234.4,7692975
2022-06-07,229.2,231.83,224.25,229.71,1502868
2022-06-08,227.34,234.14,222.26,224.31,3838875
2022-06-09,210.07,215.42,207.31,208.48,4433350
2022-06-10,213.01,215.84,212.64,214.4,6541449
2022-06-11,214.47,218.71,208.64,217.09,1702854
2022-06-12,220.11,224.05,217.32,220.13,3584352
2022-06-13,219.96,223.76,217.09,221.48,1767884
2022-06-14,224.93,225.57,219.5,224.55,3469068
2022-06-15,212.82,218.6,210.28,215.33,6612449
2022-06-16,214.75,219.21,213.84,215.45,6362910
2022-06-17,201.63,205.02,198.06,200.59,7747151
2022-06-18,202.78,207.92,197.73,207.58,4453379
2022-06-19,212.53,216.18,210.09,214.3,9886444
2022-06-20,195.67,199.88,194.36,197.41,7906791
2022-06-21,196.76,202.29,196.68,200.02,7642259
2022-06-22,209.2,210.57,208.87,209.03,4509143
2022-06-23,210.71,216.34,209.05,213.9,2624542
2022-06-24,217.28,217.29,215.75,216.62,7186259
2022-06-25,221.38,223.87,219.6,220.41,5798047
2022-06-26,225.45,226.77,220.27,225.9,6838226
2022-06-27,225.99,227.5,219.27,226.53,7979395
2022-06-28,248.29,253.76,246.76,253.56,9862442
2022-06-29,260.86,266.74,255.85,261.17,5320977
2022-06-30,258.96,259.67,258.2,259.47,4996799
2022-07-01,250.7,253.33,247.34,247.78,7231853
2022-07-02,262.05,264.51,258.86,258.91,7234591
2022-07-03,270.82,274.47,265.65,271.17,1213295
2022-07-04,283.68,289.04,279.17,281.68,7670660
2022-07-05,304.37,306.52,301.07,302.97,4369720
2022-07-06,310.48,314.01,309.1,310.95,5826265
2022-07-07,303.82,308.43,296.97,299.01,7434135
2022-07-08,298.0,303.07,296.63,302.0,1487727
2022-07-09,284.9,288.84,278.41,288.66,8749425
2022-07-10,276.19,276.71,271.98,274.8,3880346
2022-07-11,279.73,286.02,276.32,277.81,2079422
2022-07-12,282.03,284.62,273.86,283.44,5752214
2022-07-13,280.75,282.41,273.85,278.58,5734046
2022-07-14,271.33,277.63,264.56,273.53,5967258
2022-07-15,283.2,286.17,277.91,283.66,8442883
2022-07-16,274.51,279.01,269.07,274.74,4609453
2022-07-17,286.83,290.53,280.87,287.01,1670103
2022-07-18,303.4,310.41,303.2,310.22,5330035
2022-07-19,314.74,320.95,305.56,307.28,4823103
2022-07-20,283.28,287.32,277.0,282.63,9333076
2022-07-21,293.24,297.46,291.84,294.33,7322460
2022-07-22,302.94,304.36,297.01,298.13,1818700
2022-07-23,290.55,297.69,285.1,286.15,1399607
2022-07-24,284.23,284.27,279.17,281.29,4207722
2022-07-25,274.07,281.09,269.3,269.93,7710776
2022-07-26,275.09,282.96,273.83,277.27,2483281
2022-07-27,281.63,286.19,278.09,284.72,7843816
2022-07-28,292.6,298.06,287.0,292.9,9988677
2022-07-29,280.91,283.04,276.35,278.53,8913086
2022-07-30,282.42,289.29,276.22,277.95,7803269
2022-07-31,276.41,282.17,268.59,273.18,4838162
2022-08-01,292.2,293.23,291.41,291.71,2038988
2022-08-02,309.01,315.97,307.67,314.36,3789555
2022-08-03,304.29,308.96,295.6,303.53,3098742
2022-08-04,283.96,286.88,278.59,285.33,1473581
2022-08-05,304.88,306.88,303.8,305.69,9068471
2022-08-06,303.71,311.64,301.84,304.24,9340562
2022-08-07,304.43,306.39,300.59,301.04,4528255
2022-08-08,292.72,292.94,290.83,291.85,7377614
2022-08-09,303.82,308.6,296.06,307.92,5114200
2022-08-10,290.54,298.3,285.39,289.86,6768599
2022-08-11,268.86,275.14,268.17,271.35,6416802
2022-08-12,284.39,291.48,278.97,280.16,4180354
2022-08-13,258.78,260.07,251.06,254.59,9993023
2022-08-14,259.76,264.64,257.16,263.37,3641111
2022-08-15,260.99,263.8,256.14,256.31,2709191
2022-08-16,258.18,265.56,253.64,264.19,9491582
2022-08-17,256.05,258.89,254.35,258.33,7544759
2022-08-18,256.76,262.21,254.67,255.69,4627029
2022-08-19,277.65,280.38,274.52,275.88,9916504
2022-08-20,265.1,265.92,262.93,265.2,3507324
2022-08-21,242.3,245.23,237.03,239.68,1562564
2022-08-22,246.07,247.86,241.06,244.04,4779324
2022-08-23,243.98,249.86,237.58,245.9,9498184
2022-08-24,255.33,262.6,248.86,262.51,4615241
2022-08-25,271.94,277.83,265.16,271.49,9262748
2022-08-26,285.29,286.26,278.78,286.03,3401496
2022-08-27,281.56,287.27,280.37,282.31,3353208
2022-08-28,310.31,319.41,306.08,312.36,6261881
2022-08-29,297.88,298.46,297.6,297.7,9441551
2022-08-30,280.59,282.33,275.87,281.02,7419717
2022-08-31,293.57,300.23,290.55,299.3,2653935
2022-09-01,296.44,300.22,294.48,297.42,9359332
2022-09-02,297.04,304.89,296.51,298.08,7268806
2022-09-03,270.11,271.16,263.43,270.46,2840665
2022-09-04,269.48,274.12,263.22,263.93,3587337
2022-09-05,265.3,271.77,259.82,265.07,9678352
2022-09-06,249.93,256.14,242.91,256.09,7211587
2022-09-07,251.57,254.37,249.09,253.89,5153453
2022-09-08,267.97,273.4,266.75,268.05,3604465
2022-09-09,288.21,290.01,280.08,281.19,9270658
2022-09-10,296.26,302.51,288.19,302.12,9271842
2022-09-11,325.68,335.09,323.53,332.18,6695958
2022-09-12,304.22,309.69,299.65,305.87,3779449
2022-09-13,310.53,311.35,304.02,307.89,6227841
2022-09-14,315.12,316.46,312.19,314.94,1903732
2022-09-15,312.81,317.33,308.97,313.92,2311370
2022-09-16,316.81,322.48,313.62,321.44,3670833
2022-09-17,328.95,330.44,323.83,327.47,8462325
2022-09-18,328.07,336.46,318.94,332.44,4852705
2022-09-19,363.27,365.72,354.16,363.64,7869369
2022-09-20,327.77,332.85,321.5,322.11,5857107
2022-09-21,295.69,297.64,287.12,289.17,7572014
2022-09-22,290.02,294.52,288.38,293.66,5343873
2022-09-23,291.4,293.58,286.86,291.68,9305104
2022-09-24,286.04,293.69,283.57,291.39,4582265
2022-09-25,283.74,287.67,280.28,287.37,2877480
2022-09-26,290.76,296.14,282.21,293.82,5454660
2022-09-27,293.71,296.8,293.65,296.33,7247828
2022-09-28,288.99,295.98,280.96,289.58,7515059
2022-09-29,293.98,298.31,288.95,298.29,3435595
2022-09-30,303.63,303.93,303.1,303.84,6986187
2022-10-01,308.24,316.47,301.98,310.45,1149556
2022-10-02,321.86,323.1,316.93,320.28,9668293
2022-10-03,359.69,364.98,351.09,354.23,4894697
2022-10-04,354.38,358.85,345.54,358.64,6744272
2022-10-05,353.27,353.61,344.28,351.21,1145892
2022-10-06,344.07,350.87,341.58,345.22,1020186
2022-10-07,372.38,380.23,369.43,370.43,6481046
2022-10-08,375.38,383.28,367.22,368.32,1733399
2022-10-09,376.27,385.16,371.75,381.04,1484428
2022-10-10,389.51,395.29,387.98,392.97,8463741
2022-10-11,324.65,333.62,321.17,326.25,4901140
2022-10-12,302.51,302.75,299.33,302.33,6119171
2022-10-13,309.91,311.29,301.33,304.49,6917962
2022-10-14,307.9,316.63,303.45,312.9,2838573
2022-10-15,316.68,320.25,312.6,313.91,9540993
2022-10-16,302.52,311.08,297.26,303.27,1463685
2022-10-17,277.25,278.66,270.86,275.88,4391286
2022-10-18,276.5,283.81,276.0,283.24,5041819
2022-10-19,283.65,289.76,276.22,276.91,7715366
2022-10-20,294.1,302.27,291.88,297.05,4068592
2022-10-21,304.8,305.23,300.95,302.41,1368975
2022-10-22,319.76,320.14,312.64,313.36,4337874
2022-10-23,334.24,344.13,327.69,329.33,9416397
2022-10-24,328.17,330.1,326.35,327.83,8989357
2022-10-25,329.52,331.57,321.99,325.57,1352141
2022-10-26,343.19,343.66,342.38,343.57,3186614
2022-10-27,318.55,326.51,313.51,322.56,8791154
2022-10-28,310.77,319.58,308.58,309.36,8717326
2022-10-29,322.92,332.39,316.82,317.31,7239645
2022-10-30,327.68,332.92,320.52,322.01,1568006
2022-10-31,320.29,326.01,315.02,323.47,2906396
2022-11-01,294.36,303.0,287.14,297.39,9865892
2022-11-02,276.55,279.88,274.77,278.34,8774346
2022-11-03,273.67,276.26,266.24,273.64,4391229
2022-11-04,261.2,268.43,254.98,259.19,9417947
2022-11-05,253.11,258.87,252.41,252.97,4034317
2022-11-06,258.38,260.6,256.06,258.69,1913071
2022-11-07,241.86,245.12,241.39,242.46,1545036
2022-11-08,239.61,239.9,239.39,239.74,5494391
2022-11-09,236.65,243.6,232.61,235.62,6013906
2022-11-10,207.89,210.13,205.31,205.57,7081619
2022-11-11,207.1,208.89,204.31,207.65,2372220
2022-11-12,210.89,211.8,207.87,209.81,3478431
2022-11-13,218.39,221.42,216.19,218.37,8849833
2022-11-14,222.24,226.19,220.91,221.91,5657353
2022-11-15,216.85,217.45,211.82,213.37,8848313
2022-11-16,204.29,205.48,199.78,202.47,1342058
2022-11-17,206.67,212.18,200.56,206.87,2687192
2022-11-18,203.89,206.11,202.43,202.96,3049847
2022-11-19,209.09,210.4,207.85,208.94,4298273
2022-11-20,213.5,218.61,213.14,218.18,2514454
2022-11-21,215.22,216.31,213.79,216.01,9508520
2022-11-22,229.39,232.75,223.14,228.43,8667906
2022-11-23,228.45,234.64,225.61,230.0,7510166
2022-11-24,225.51,231.24,223.33,230.39,5123253
2022-11-25,232.65,233.49,226.08,229.72,5934694
2022-11-26,228.58,234.62,228.56,230.41,3057152
2022-11-27,242.63,245.76,241.53,243.74,8270795
2022-11-28,245.62,246.85,242.45,243.18,3890500
2022-11-29,248.12,249.51,245.74,246.87,3600889
2022-11-30,239.04,240.66,233.35,237.59,9075065
2022-12-01,226.33,229.95,222.7,225.03,5970098
2022-12-02,232.86,235.62,228.39,229.61,7703020
2022-12-03,244.17,249.36,244.08,245.61,7856815
2022-12-04,253.17,255.69,250.93,252.52,3203491
2022-12-05,241.5,245.92,240.56,243.6,2881157
2022-12-06,240.37,242.92,234.81,237.24,4557573
2022-12-07,227.16,228.35,220.95,225.51,5992483
2022-12-08,220.39,226.61,216.07,216.69,4747252
2022-12-09,210.98,214.03,206.1,207.35,5251606
2022-12-10,210.6,214.54,208.53,213.49,2950054
2022-12-11,217.47,217.89,213.28,216.17,7133416
2022-12-12,219.5,220.16,218.43,219.16,6101448
2022-12-13,226.06,227.43,223.83,226.6,5699308
2022-12-14,233.91,239.87,231.66,233.31,4952648
2022-12-15,244.46,246.07,237.51,241.39,2369448
2022-12-16,244.57,245.35,240.89,241.4,9948497
2022-12-17,234.48,237.57,229.04,229.2,1034440
2022-12-18,233.89,240.31,229.41,231.66,2960653
2022-12-19,233.49,239.82,226.98,238.93,2618590
2022-12-20,246.86,251.21,242.19,251.19,3281093
2022-12-21,255.75,261.91,251.64,251.91,1091321
2022-12-22,253.34,260.87,251.48,257.57,3870911
2022-12-23,258.85,262.05,252.82,255.95,7018925
2022-12-24,266.07,266.28,259.54,265.5,6706719
2022-12-25,266.95,267.27,264.78,266.66,3668637
2022-12-26,269.66,270.98,267.12,268.83,7626633
2022-12-27,261.6,269.15,260.22,260.35,2865912
2022-12-28,256.77,259.57,254.0,258.83,5682223
2022-12-29,255.32,262.94,253.59,257.23,1635518
2022-12-30,251.99,255.68,249.15,249.67,3934029
2022-12-31,255.69,258.99,248.21,252.86,8423234
2023-01-01,269.64,277.07,264.97,269.61,2054458
2023-01-02,278.27,278.5,275.71,276.1,5793175
2023-01-03,285.84,290.33,277.41,280.58,4990065
2023-01-04,287.98,296.23,280.45,283.42,7177788
2023-01-05,270.19,275.33,266.83,274.88,9059506
2023-01-06,262.79,270.16,260.23,269.81,3909558
2023-01-07,278.28,279.92,277.31,277.51,3736976
2023-01-08,269.57,271.36,267.49,270.65,9275108
2023-01-09,267.4,270.17,266.9,268.78,8672632
2023-01-10,252.8,255.89,248.1,252.55,2859927
2023-01-11,259.76,263.22,252.36,259.95,1989777
2023-01-12,260.89,260.97,258.46,259.37,9186245
2023-01-13,270.65,274.65,268.38,270.67,5799981
2023-01-14,284.46,285.27,276.62,284.07,1864916
2023-01-15,282.22,282.3,281.25,281.68,6277098
2023-01-16,277.15,279.53,273.27,274.88,2888435
2023-01-17,257.86,260.55,257.7,259.63,4631471
2023-01-18,237.25,244.29,230.17,231.0,9889104
2023-01-19,217.52,218.37,215.3,215.35,6383362
2023-01-20,219.96,223.51,216.81,220.37,3603297
2023-01-21,220.16,221.46,219.97,221.15,4474806
2023-01-22,215.47,220.21,214.16,215.01,1437481
2023-01-23,213.95,219.27,211.43,216.86,1227179
2023-01-24,213.28,216.96,211.69,214.07,2544349
2023-01-25,199.97,204.65,195.9,197.93,3339815
2023-01-26,196.66,197.77,192.69,195.95,5209869
2023-01-27,196.79,202.15,192.78,196.11,8861283
2023-01-28,194.51,199.05,193.1,194.96,6922514
2023-01-29,192.82,193.12,190.15,192.22,3298851
2023-01-30,192.24,194.08,191.91,193.55,4663487
2023-01-31,198.67,199.9,196.27,197.48,8034346
2023-02-01,212.54,215.84,210.43,210.98,6755728
2023-02-02,211.94,213.9,211.91,212.5,7244513
2023-02-03,209.55,215.42,204.12,207.81,1721313
2023-02-04,200.81,202.22,197.66,201.9,6479568
2023-02-05,209.64,215.52,206.84,207.73,7627807
2023-02-06,199.23,201.17,196.84,198.73,5386685
2023-02-07,205.28,211.21,205.02,205.77,7439719
2023-02-08,206.21,211.12,203.97,207.06,5987100
2023-02-09,195.83,198.71,195.52,196.73,2678867
2023-02-10,205.13,208.92,205.03,207.54,8148062
2023-02-11,213.99,216.94,208.8,211.47,2103482
2023-02-12,212.46,216.35,209.37,213.84,1480363
2023-02-13,213.88,216.43,213.17,214.43,9336006
2023-02-14,205.49,208.25,202.97,205.89,8674219
2023-02-15,196.36,198.54,193.7,196.5,6600461
2023-02-16,194.17,194.35,189.52,191.69,6948077
2023-02-17,187.27,191.18,182.76,188.56,1377856
2023-02-18,194.45,197.82,191.39,194.08,6583410
2023-02-19,201.61,202.54,198.63,202.49,6806903
2023-02-20,201.34,207.17,200.89,201.85,9026733
2023-02-21,190.03,191.89,184.79,185.93,3876488
2023-02-22,191.68,193.77,189.59,190.2,3167091
2023-02-23,196.22,198.23,195.18,196.48,4129072
2023-02-24,200.35,203.24,194.79,196.64,7099656
2023-02-25,194.68,198.34,194.12,194.62,7798201
2023-02-26,191.86,196.3,191.0,191.87,6150657
2023-02-27,198.64,199.69,197.81,199.39,3313573
2023-02-28,214.99,219.75,214.49,215.56,1203554
2023-03-01,216.36,219.95,210.37,217.33,2129498
2023-03-02,224.05,224.59,221.84,222.32,6263521
2023-03-03,228.59,234.51,222.78,231.7,7217725
2023-03-04,221.65,226.41,219.38,223.41,6260977
2023-03-05,223.83,229.24,220.05,229.16,1592005
2023-03-06,219.93,224.86,216.16,218.94,4001694
2023-03-07,209.89,213.98,206.71,207.84,3608413
2023-03-08,211.26,216.83,206.32,206.72,6854451
2023-03-09,209.47,213.82,207.93,212.07,6449984
2023-03-10,204.8,210.51,203.17,208.78,4134015
2023-03-11,205.92,205.95,205.42,205.73,9639463
2023-03-12,201.97,202.31,197.15,200.04,4858842
2023-03-13,202.33,202.81,201.89,202.74,7730645
2023-03-14,207.23,208.93,203.76,205.83,8097125
2023-03-15,195.26,199.71,195.19,199.13,7097681
2023-03-16,194.96,198.83,192.49,193.43,2130883
2023-03-17,208.38,212.67,207.37,211.71,7868998
2023-03-18,212.32,212.63,207.41,211.48,5765657
2023-03-19,205.91,210.72,205.44,210.14,1000788
2023-03-20,212.86,214.59,209.54,212.71,8065437
2023-03-21,211.19,213.68,208.29,209.88,6173103
2023-03-22,198.68,200.86,196.03,196.7,2024650
2023-03-23,200.62,200.73,197.98,198.34,5946821
2023-03-24,201.63,204.72,200.09,203.83,9588522
2023-03-25,200.88,203.0,196.26,199.74,3919153
2023-03-26,208.12,211.06,203.76,204.95,6781162
2023-03-27,212.84,213.59,209.78,211.85,3906050
2023-03-28,199.33,201.08,195.41,196.69,4639283
2023-03-29,206.22,209.5,200.32,201.23,6827606
2023-03-30,205.5,210.89,201.49,204.38,9179433
2023-03-31,209.29,214.37,206.28,214.12,8268164
2023-04-01,212.8,215.64,209.53,212.76,7157017
2023-04-02,220.86,226.23,216.94,221.61,3935389
2023-04-03,213.3,214.05,213.23,213.94,2987650
2023-04-04,217.88,222.92,212.12,217.71,4794740
2023-04-05,226.25,228.25,223.08,227.25,1802586
2023-04-06,227.7,228.81,223.74,228.69,8541104
2023-04-07,225.98,232.63,222.75,231.34,1351021
2023-04-08,232.57,235.73,228.83,235.26,9685359
2023-04-09,223.81,224.95,221.29,224.02,6616304
2023-04-10,209.57,213.94,209.55,209.91,1292849
2023-04-11,218.9,224.09,218.31,218.72,2684369
2023-04-12,232.37,235.66,226.99,230.88,6626697
2023-04-13,224.27,229.42,223.7,227.05,4614620
2023-04-14,226.93,227.87,223.14,227.21,6329674
2023-04-15,237.18,244.11,230.74,237.91,1397657
2023-04-16,257.22,262.48,253.05,259.39,6336969
2023-04-17,258.51,258.56,257.52,257.84,3237181
2023-04-18,264.39,266.36,258.08,263.35,4170589
2023-04-19,262.5,267.38,256.62,265.32,1397005
2023-04-20,268.26,271.66,264.68,265.95,4319449
2023-04-21,262.7,267.9,261.01,267.82,3846526
2023-04-22,265.45,266.97,260.56,263.67,3412971
2023-04-23,281.29,285.08,277.92,283.35,8264688
2023-04-24,275.4,276.13,271.93,272.77,8940833
2023-04-25,277.66,282.66,276.01,278.65,5263415
2023-04-26,252.38,256.31,248.99,254.27,1541791
2023-04-27,268.58,269.46,265.93,266.98,1910656
2023-04-28,262.99,266.42,258.86,263.9,4894424
2023-04-29,259.06,266.74,253.44,266.7,6930786
2023-04-30,264.29,265.59,261.31,261.54,8836332
2023-05-01,248.92,251.02,243.47,248.1,1961219
2023-05-02,240.46,241.19,239.03,239.24,5520380
2023-05-03,236.27,239.41,233.33,236.86,7988449
2023-05-04,230.16,236.39,226.65,230.78,3068232
2023-05-05,237.18,241.28,237.16,238.38,9527305
2023-05-06,223.08,226.64,218.94,219.69,5498874
2023-05-07,216.7,222.76,211.67,221.4,1242198
2023-05-08,231.16,232.8,229.54,230.41,4364040
2023-05-09,230.05,232.02,223.92,224.9,1798791
2023-05-10,216.0,220.89,210.33,210.74,2288354
2023-05-11,203.45,209.43,199.43,204.19,5529745
2023-05-12,207.91,211.9,204.59,211.44,1102853
2023-05-13,218.66,222.35,214.7,220.39,5851949
2023-05-14,217.23,220.02,215.59,218.62,4890941
2023-05-15,211.3,215.95,207.52,210.3,4318815
