datetime,open,high,low,close,volume
2022-02-27,89.7,90.24,89.45,90.22,8133684
2022-02-28,88.2,90.1,87.85,89.59,9195600
2022-03-01,88.6,89.72,88.46,88.98,5183988
2022-03-02,86.97,87.37,85.09,85.91,6856151
2022-03-03,85.12,85.74,83.62,84.26,6661955
2022-03-04,84.06,85.15,83.32,84.24,2439825
2022-03-05,82.32,83.76,81.22,82.42,9521984
2022-03-06,84.27,85.29,83.34,83.91,9624435
2022-03-07,86.72,87.52,85.48,87.29,1083281
2022-03-08,84.45,85.73,83.16,84.09,9107369
2022-03-09,84.47,84.52,83.85,84.24,2235471
2022-03-10,83.24,85.54,82.96,84.64,6437042
2022-03-11,81.13,81.74,79.52,80.14,5362428
2022-03-12,81.73,83.28,79.56,82.78,2464556
2022-03-13,81.31,83.08,81.12,82.47,6922764
2022-03-14,85.47,85.82,83.94,85.19,6689782
2022-03-15,87.18,87.88,85.7,85.87,8208218
2022-03-16,87.7,89.24,85.28,88.12,6945695
2022-03-17,88.56,91.2,86.77,88.31,4648379
2022-03-18,87.55,89.2,87.27,87.49,6828111
2022-03-19,84.37,86.33,83.68,83.82,1794604
2022-03-20,85.86,87.32,83.61,84.69,3831970
2022-03-21,83.73,84.9,83.36,84.27,8672782
2022-03-22,86.75,88.36,84.68,86.2,6472910
2022-03-23,87.34,89.79,85.59,87.57,4619258
2022-03-24,87.03,88.28,84.65,87.84,6207357
2022-03-25,89.01,90.24,88.3,90.15,8496241
2022-03-26,88.89,90.54,88.04,89.88,8463713
2022-03-27,88.91,90.79,88.37,89.1,3414928
2022-03-28,88.5,89.39,86.43,87.45,2240335
2022-03-29,88.88,89.91,86.97,88.79,3336662
2022-03-30,89.58,90.19,88.24,88.93,1362987
2022-03-31,91.38,92.18,88.91,90.25,9350940
2022-04-01,90.93,91.4,90.11,90.65,2064642
2022-04-02,93.04,94.75,90.97,93.17,2853178
2022-04-03,91.95,93.48,89.57,92.6,3061971
2022-04-04,94.45,94.77,91.73,91.83,1550588
2022-04-05,96.76,99.46,96.08,98.74,6125465
2022-04-06,96.92,99.5,94.16,94.32,8944734
2022-04-07,96.49,97.88,96.45,96.93,8317123
2022-04-08,95.69,96.45,93.61,96.32,4955160
2022-04-09,96.88,99.53,94.02,97.21,3120497
2022-04-10,96.22,97.44,95.13,96.93,2413833
2022-04-11,94.23,95.39,93.17,94.63,1329143
2022-04-12,95.7,96.92,93.51,95.19,9488717
2022-04-13,91.74,94.27,89.44,90.34,5698043
2022-04-14,92.86,95.43,91.11,92.93,3579335
2022-04-15,94.44,96.94,92.31,96.62,2795033
2022-04-16,91.67,93.29,91.62,92.9,9822049
2022-04-17,93.26,95.74,91.72,94.17,4516135
2022-04-18,93.15,95.69,92.98,93.78,5075833
2022-04-19,95.55,96.85,94.08,96.16,8383793
2022-04-20,95.68,97.58,93.07,95.03,4306889
2022-04-21,97.11,97.97,96.94,97.47,6329656
2022-04-22,97.1,97.95,96.11,96.73,7501912
2022-04-23,98.28,98.69,96.33,97.29,2870028
2022-04-24,96.74,98.12,95.92,96.94,1573095
2022-04-25,98.96,101.19,97.32,99.74,4892083
2022-04-26,99.26,100.67,96.74,98.85,5605050
2022-04-27,102.02,102.97,99.86,101.28,5505627
2022-04-28,101.29,102.06,100.86,100.98,6997347
2022-04-29,101.49,103.61,100.99,101.2,2752381
2022-04-30,101.16,101.54,100.13,101.46,2217189
2022-05-01,104.26,105.79,101.34,102.51,8344853
2022-05-02,104.84,104.88,103.73,104.12,4973655
2022-05-03,104.56,106.41,103.64,105.56,8979006
2022-05-04,100.25,100.52,97.87,99.99,9849741
2022-05-05,97.28,98.26,96.72,97.75,5962915
2022-05-06,96.81,99.42,94.25,99.25,5547439
2022-05-07,94.77,95.37,93.21,93.39,6896903
2022-05-08,93.99,94.65,91.33,92.95,3417900
2022-05-09,89.88,91.21,89.31,91.18,3069929
2022-05-10,93.11,93.57,90.62,90.72,8137735
2022-05-11,93.23,93.67,91.67,93.57,1751957
2022-05-12,93.77,95.01,91.3,93.22,3162578
2022-05-13,92.08,93.76,90.24,93.06,4138045
2022-05-14,91.67,92.21,90.6,91.39,2655195
2022-05-15,90.11,90.22,87.75,89.94,8367593
2022-05-16,90.82,92.79,88.6,91.7,9515759
2022-05-17,90.83,91.96,89.22,91.17,5379983
2022-05-18,93.65,95.07,91.12,94.1,6519716
2022-05-19,93.36,96.01,90.62,90.8,1880365
2022-05-20,94.64,96.4,93.17,95.34,1591989
2022-05-21,95.21,96.46,93.95,94.07,9782752
2022-05-22,93.65,95.7,92.09,92.53,3042410
2022-05-23,91.43,92.35,90.85,91.84,2048489
2022-05-24,95.55,96.24,95.37,95.88,1118392
2022-05-25,97.92,100.39,96.04,99.32,4900490
2022-05-26,99.03,99.21,96.68,98.09,5632597
2022-05-27,100.77,101.71,100.7,101.24,3945004
2022-05-28,101.09,103.07,99.78,102.38,7496529
2022-05-29,102.66,103.23,99.81,102.57,1007271
2022-05-30,105.65,105.69,103.89,104.48,2032219
2022-05-31,112.67,115.18,110.42,115.17,9758843
2022-06-01,114.32,114.46,113.64,113.9,5946788
2022-06-02,113.04,114.06,111.69,112.63,1983568
2022-06-03,112.26,114.39,111.76,112.88,2256406
2022-06-04,110.82,113.4,109.2,109.81,3356101
2022-06-05,113.63,115.56,111.82,114.4,9668844
2022-06-06,113.36,114.66,112.92,114.41,2863795
2022-06-07,107.77,109.39,104.95,104.99,2934787
2022-06-08,106.68,107.84,105.03,106.26,2130750
2022-06-09,105.35,107.27,103.94,106.5,5702332
2022-06-10,105.54,107.97,105.13,107.17,2866932
2022-06-11,102.24,103.37,100.48,101.37,5986404
2022-06-12,100.92,101.52,98.22,98.62,9602732
2022-06-13,102.49,103.2,101.78,102.39,5509298
2022-06-14,105.69,106.41,102.69,105.4,6757696
2022-06-15,107.23,109.67,104.46,108.19,2580108
2022-06-16,106.91,109.6,105.26,107.8,2712454
2022-06-17,106.12,108.48,103.9,106.32,4444288
2022-06-18,108.41,110.23,106.3,107.56,6125341
2022-06-19,109.28,109.37,109.11,109.32,8742067
2022-06-20,110.53,113.16,107.36,112.72,4516414
2022-06-21,107.21,109.78,105.51,106.04,1853931
2022-06-22,108.68,110.13,106.83,108.93,7316984
2022-06-23,107.15,108.82,104.25,107.35,7940477
2022-06-24,107.39,109.12,104.48,108.16,3985734
2022-06-25,109.25,110.34,106.36,108.38,5047898
2022-06-26,105.29,107.57,102.69,104.77,8891287
2022-06-27,111.16,114.02,110.81,112.46,5920002
2022-06-28,110.97,114.3,109.72,111.49,8892076
2022-06-29,109.42,111.34,109.34,110.93,1759166
2022-06-30,109.39,112.31,109.1,111.02,4300817
2022-07-01,112.06,113.14,111.09,112.2,5493484
2022-07-02,112.12,112.39,108.79,112.05,4277057
2022-07-03,109.93,110.84,106.82,108.48,9582195
2022-07-04,110.54,113.82,108.41,111.13,2989815
2022-07-05,110.0,110.16,106.75,106.91,5668381
2022-07-06,109.77,111.08,106.74,108.79,3299429
2022-07-07,110.66,110.77,108.46,108.72,3805786
2022-07-08,111.93,114.07,111.56,112.65,7098515
2022-07-09,109.44,110.76,106.25,107.97,3331573
2022-07-10,108.38,109.29,108.3,109.06,5797901
2022-07-11,105.1,106.42,105.06,105.64,6140632
2022-07-12,105.0,108.08,104.98,107.44,2006004
2022-07-13,104.79,106.92,104.18,106.18,6800251
2022-07-14,104.26,106.87,101.16,102.44,7086226
2022-07-15,105.6,107.82,104.94,105.79,3225718
2022-07-16,108.06,110.1,104.91,109.04,3511360
2022-07-17,108.4,110.47,105.33,109.61,5057374
2022-07-18,106.96,107.82,104.53,107.54,2409553
2022-07-19,105.36,105.7,104.81,104.97,9684297
2022-07-20,102.88,103.42,100.06,102.5,8190347
2022-07-21,104.31,107.3,104.01,104.27,6833616
2022-07-22,103.4,105.37,102.04,105.36,6843061
2022-07-23,105.99,107.45,105.05,105.75,8613037
2022-07-24,106.36,109.15,104.37,108.51,4276478
2022-07-25,110.9,113.02,108.71,110.29,2958875
2022-07-26,110.8,111.78,108.49,110.06,2610151
2022-07-27,113.63,113.79,112.05,113.65,9257645
2022-07-28,117.49,119.57,114.72,114.73,2511020
2022-07-29,120.69,123.25,118.94,121.3,2051141
2022-07-30,118.62,118.82,117.65,118.3,1511876
2022-07-31,117.4,119.65,115.13,116.41,2301261
2022-08-01,117.52,119.01,114.47,117.22,7286588
2022-08-02,116.3,117.76,114.47,117.69,4008064
2022-08-03,115.19,115.52,112.15,112.51,9882926
2022-08-04,115.05,115.07,112.85,114.02,1517666
2022-08-05,116.02,116.73,114.47,115.56,3555863
2022-08-06,114.62,116.12,112.85,113.72,2201236
2022-08-07,115.51,118.57,112.54,115.19,8447495
2022-08-08,116.87,119.55,115.67,116.83,6598656
2022-08-09,122.96,123.44,120.48,121.19,9261194
2022-08-10,124.56,127.88,122.49,123.48,3257474
2022-08-11,124.98,127.63,124.55,126.02,8580038
2022-08-12,123.06,125.3,123.06,124.0,5257084
2022-08-13,119.83,120.59,118.6,119.46,9969026
2022-08-14,118.07,121.45,116.17,120.82,2466793
2022-08-15,117.6,119.92,115.26,118.76,4384469
2022-08-16,114.1,115.97,112.01,114.69,3758149
2022-08-17,113.32,113.34,110.47,111.74,1376080
2022-08-18,111.64,113.54,109.55,112.91,5326978
2022-08-19,110.25,113.39,109.51,112.16,8400464
2022-08-20,105.69,108.69,103.41,104.61,8605563
2022-08-21,106.88,108.26,106.1,106.74,5382958
2022-08-22,109.12,109.73,106.22,107.07,6860093
2022-08-23,105.29,105.9,103.65,104.62,1126096
2022-08-24,104.55,106.81,104.35,104.75,4527418
2022-08-25,102.74,104.11,101.08,102.82,2301430
2022-08-26,105.13,106.5,104.35,105.88,3109391
2022-08-27,103.17,104.31,100.87,102.73,1020627
2022-08-28,105.81,108.47,105.58,108.06,7763412
2022-08-29,107.35,110.08,105.36,108.63,5289247
2022-08-30,109.14,109.67,106.54,106.8,8996181
2022-08-31,110.14,112.31,108.79,109.56,4633378
2022-09-01,108.52,110.93,108.03,108.44,6141080
2022-09-02,102.21,104.92,101.44,103.09,9859138
2022-09-03,100.83,101.12,98.99,100.57,5395879
2022-09-04,100.58,103.5,99.7,102.6,5447264
2022-09-05,101.77,104.47,101.18,104.23,1626068
2022-09-06,105.46,108.56,103.95,105.67,5897444
2022-09-07,104.97,107.41,102.48,103.38,9749090
2022-09-08,103.69,104.81,103.04,103.96,1797688
2022-09-09,102.59,104.93,100.65,101.15,1273927
