datetime,open,high,low,close,volume
2022-04-21,54.39,55.78,53.13,53.82,2875117
2022-04-22,53.2,54.06,52.94,53.52,3257254
2022-04-23,53.42,53.64,52.09,53.18,9136091
2022-04-24,53.04,54.54,52.01,52.11,8761247
2022-04-25,51.93,52.75,50.7,52.45,5987381
2022-04-26,54.0,54.33,53.93,54.08,2977257
2022-04-27,52.76,53.34,52.08,52.18,1247383
2022-04-28,53.56,54.48,52.46,54.39,8682353
2022-04-29,54.63,55.22,53.54,55.11,8769989
2022-04-30,54.02,54.21,52.46,52.95,4684484
2022-05-01,52.39,53.46,51.11,51.29,9915113
2022-05-02,50.35,50.4,49.52,49.87,9427153
2022-05-03,51.06,52.49,49.83,50.52,5836814
2022-05-04,49.87,50.35,48.55,49.71,2006519
2022-05-05,49.48,50.28,48.83,49.94,5442492
2022-05-06,49.95,50.16,48.97,50.07,1818418
2022-05-07,50.55,50.88,49.95,50.11,7279419
2022-05-08,51.32,51.43,50.13,50.41,7281573
2022-05-09,50.24,51.14,49.75,49.83,6032029
2022-05-10,50.69,51.25,50.1,50.41,1634653
2022-05-11,51.09,51.38,50.45,50.57,9355662
2022-05-12,51.0,51.93,50.12,51.01,5741593
2022-05-13,48.45,48.79,47.03,47.33,4353124
2022-05-14,47.02,47.77,46.25,47.04,1826751
2022-05-15,46.12,46.97,45.84,45.84,6073412
2022-05-16,46.92,48.05,46.9,47.1,2762877
2022-05-17,47.8,47.99,46.93,47.15,4200921
2022-05-18,46.96,48.08,45.91,46.79,2990768
2022-05-19,45.03,46.16,44.77,46.06,6238044
2022-05-20,44.89,45.51,44.61,44.77,4621089
2022-05-21,43.51,43.99,42.32,43.19,6139160
2022-05-22,42.0,42.85,40.91,41.33,1582880
2022-05-23,41.34,42.37,40.1,42.36,9201505
2022-05-24,42.14,42.83,41.15,41.73,6262407
2022-05-25,41.29,41.83,40.47,41.33,6182447
2022-05-26,42.95,43.06,42.01,42.68,6576299
2022-05-27,42.57,43.85,42.42,43.71,3535280
2022-05-28,45.92,46.98,45.79,46.3,5291064
2022-05-29,47.12,47.89,46.76,47.21,4112543
2022-05-30,46.64,46.9,45.27,46.14,7832565
2022-05-31,45.78,46.28,44.96,45.41,8382885
2022-06-01,44.47,44.81,43.39,44.12,1201919
2022-06-02,43.9,44.02,43.26,43.63,2082056
2022-06-03,43.24,43.98,42.85,42.96,4356035
2022-06-04,42.54,43.12,41.28,41.36,9753991
2022-06-05,42.75,43.96,42.08,42.89,3833308
2022-06-06,44.13,45.11,42.82,44.95,7489292
2022-06-07,45.25,45.89,44.24,45.08,7915152
2022-06-08,45.68,46.54,45.24,46.33,6863747
2022-06-09,47.55,48.45,46.95,47.4,4209743
2022-06-10,45.74,46.33,44.98,45.2,8161308
2022-06-11,46.09,47.24,45.52,45.71,2349948
2022-06-12,44.85,45.47,44.01,44.63,6854608
2022-06-13,45.57,45.98,44.84,45.12,6134082
2022-06-14,44.93,45.43,44.33,44.71,8896053
2022-06-15,43.8,44.7,42.83,44.49,3312362
2022-06-16,44.27,44.89,43.39,44.31,5350070
2022-06-17,44.01,44.34,43.08,43.39,2025585
2022-06-18,44.02,44.92,43.55,43.94,1781976
2022-06-19,43.3,44.44,42.19,44.0,6642667
2022-06-20,44.82,45.69,44.04,44.91,3200242
2022-06-21,44.24,44.37,44.03,44.3,5799465
2022-06-22,44.12,44.35,42.84,42.85,2028271
2022-06-23,43.63,43.84,43.31,43.52,5237047
2022-06-24,44.14,44.61,43.46,44.44,6462628
2022-06-25,45.11,45.18,44.92,45.11,6026070
2022-06-26,45.51,46.63,44.97,46.49,4649161
2022-06-27,46.08,47.01,45.46,46.8,8344343
2022-06-28,47.11,47.97,45.9,46.72,7180226
2022-06-29,45.12,46.32,43.86,44.2,5236622
2022-06-30,44.27,45.25,43.66,44.05,3858187
2022-07-01,44.55,45.76,43.48,43.69,1989208
2022-07-02,43.3,44.45,42.14,43.97,6820101
2022-07-03,44.21,45.17,43.08,43.18,8136484
2022-07-04,43.21,43.73,42.56,43.2,9430812
2022-07-05,43.85,44.76,43.69,44.06,5976435
2022-07-06,44.85,45.06,44.7,44.81,4250843
2022-07-07,44.99,46.13,44.89,45.72,2435579
2022-07-08,46.58,47.7,45.37,45.66,6564712
2022-07-09,46.37,47.72,45.27,47.59,9666826
2022-07-10,46.25,46.34,45.6,45.91,8994999
2022-07-11,46.08,46.38,45.36,46.1,7832069
2022-07-12,45.24,45.54,44.26,44.52,5446248
2022-07-13,44.87,45.03,44.66,44.73,2291996
2022-07-14,43.76,44.08,43.23,43.57,9333482
2022-07-15,43.55,44.85,43.31,44.32,7565837
2022-07-16,44.38,45.63,43.91,44.48,7845032
2022-07-17,46.14,46.96,46.08,46.4,9844335
2022-07-18,46.09,46.34,45.64,46.33,1575367
2022-07-19,43.96,44.71,43.78,44.34,7337422
2022-07-20,42.32,42.72,41.47,41.76,1111535
2022-07-21,41.13,41.49,40.63,41.35,1401480
2022-07-22,43.46,44.06,42.57,42.91,3966112
2022-07-23,43.32,43.38,42.09,43.21,3504331
2022-07-24,43.57,44.26,42.93,43.47,1013113
2022-07-25,44.55,45.66,44.26,45.17,1010760
2022-07-26,46.75,47.75,45.9,47.43,4833938
2022-07-27,48.31,49.37,46.87,49.08,2877118
2022-07-28,50.24,50.93,50.14,50.18,8436076
2022-07-29,51.98,51.99,51.26,51.96,8417761
2022-07-30,51.82,53.35,50.68,51.64,2649045
2022-07-31,51.06,52.2,50.09,50.98,2072606
2022-08-01,50.68,51.95,49.78,50.13,1914247
2022-08-02,51.24,52.1,50.98,51.08,2435439
2022-08-03,52.17,52.21,52.0,52.07,7605520
2022-08-04,51.22,51.57,50.72,51.44,7198489
2022-08-05,51.9,53.08,51.56,52.81,9214669
2022-08-06,54.28,55.61,53.07,55.51,6118648
2022-08-07,54.81,56.21,54.2,54.23,6147792
2022-08-08,53.4,53.74,51.95,52.37,8517309
2022-08-09,51.92,52.11,51.47,51.72,9247934
2022-08-10,49.66,49.67,48.56,49.49,8156433
2022-08-11,50.67,52.18,49.79,49.9,5957014
2022-08-12,48.92,48.98,48.07,48.63,2464171
2022-08-13,49.02,49.58,48.16,49.47,5366779
2022-08-14,50.07,50.63,48.8,50.32,2065754
2022-08-15,50.51,50.61,49.04,49.37,7086158
2022-08-16,46.83,47.98,45.91,47.17,8850656
2022-08-17,47.71,48.61,47.28,48.48,2344564
2022-08-18,49.61,50.56,49.6,50.1,1252643
2022-08-19,50.07,50.94,50.0,50.72,6710252
2022-08-20,51.73,53.09,50.74,52.47,5440231
2022-08-21,51.97,53.25,50.53,53.01,2529569
2022-08-22,53.1,54.17,52.33,53.36,3494341
2022-08-23,53.2,53.96,52.2,52.81,5481689
2022-08-24,55.13,56.7,54.98,56.41,2787167
2022-08-25,56.49,56.49,55.14,55.85,9591230
2022-08-26,54.91,55.24,54.72,54.97,3982870
2022-08-27,55.8,56.14,54.15,55.35,1064094
2022-08-28,55.57,55.79,54.71,54.99,5510961
2022-08-29,55.53,56.39,54.39,56.31,2071517
2022-08-30,56.39,56.67,56.35,56.4,2056269
2022-08-31,54.83,55.79,54.8,55.18,6236170
2022-09-01,51.72,53.05,50.83,51.78,2010510
2022-09-02,52.48,52.95,51.55,51.88,6623295
2022-09-03,50.84,52.11,49.83,50.0,9158253
2022-09-04,49.81,49.96,49.42,49.85,5393514
2022-09-05,51.07,52.37,50.53,51.6,5350528
2022-09-06,53.32,54.0,52.77,52.89,1040043
2022-09-07,53.54,54.64,52.55,53.39,5555549
2022-09-08,54.53,54.86,52.92,54.34,9498306
2022-09-09,57.09,57.72,55.75,57.11,9943978
2022-09-10,58.48,59.44,58.2,58.35,6188157
2022-09-11,59.4,59.88,58.8,58.84,1152905
2022-09-12,57.07,58.39,56.81,57.27,7466455
2022-09-13,57.77,58.99,56.71,58.69,5723603
2022-09-14,56.94,58.18,55.99,57.63,2297300
2022-09-15,55.9,56.98,54.34,55.33,8908466
2022-09-16,53.6,54.43,52.7,53.85,5323676
2022-09-17,53.29,54.08,51.72,53.58,6301876
2022-09-18,54.1,55.02,53.0,53.73,3857168
2022-09-19,53.57,54.65,52.68,53.0,2866215
2022-09-20,52.04,52.25,50.96,52.2,4422969
2022-09-21,51.76,52.94,51.31,52.07,1378950
2022-09-22,53.47,54.66,52.45,54.45,8252776
2022-09-23,54.64,55.16,54.22,55.11,4165095
2022-09-24,54.92,56.39,54.63,55.96,1673551
2022-09-25,57.05,57.51,56.28,57.29,1903617
2022-09-26,57.92,58.03,56.82,57.07,1722770
2022-09-27,54.45,54.92,53.76,54.0,9509574
2022-09-28,55.84,56.91,54.75,56.47,2925824
2022-09-29,56.88,58.15,56.67,57.12,3126820
2022-09-30,56.1,56.16,54.55,55.37,3955810
2022-10-01,54.38,55.73,53.93,55.63,8290311
2022-10-02,53.93,54.77,53.06,53.74,7672954
2022-10-03,53.73,54.57,52.81,52.93,2287291
2022-10-04,52.08,53.42,51.74,52.76,8180221
2022-10-05,53.83,55.13,52.62,54.81,7895674
2022-10-06,57.16,58.5,55.78,58.09,2620961
2022-10-07,57.89,59.58,57.17,58.43,9843236
2022-10-08,58.08,59.05,56.61,58.65,3814010
2022-10-09,57.46,58.76,56.5,57.72,1471983
2022-10-10,57.53,58.51,57.03,57.27,3209862
2022-10-11,58.41,59.83,56.67,58.81,4020739
2022-10-12,57.73,57.83,56.1,56.71,8454607
2022-10-13,55.27,55.82,55.1,55.5,9643911
2022-10-14,53.12,54.18,51.95,53.76,9453185
2022-10-15,52.8,53.63,52.57,52.57,2275389
2022-10-16,52.44,53.14,51.61,51.79,9118804
2022-10-17,51.03,51.61,49.95,51.58,1175509
2022-10-18,52.7,53.17,51.78,52.42,3551658
2022-10-19,52.07,53.22,51.71,51.86,6839316
2022-10-20,50.4,51.78,48.89,50.46,4296640
2022-10-21,50.73,50.76,49.46,50.43,3986220
2022-10-22,47.99,48.82,47.12,48.1,7201972
2022-10-23,48.69,48.98,47.63,48.65,1326182
2022-10-24,49.11,49.99,48.43,48.76,7347214
2022-10-25,48.96,50.12,48.62,48.82,9736113
2022-10-26,49.63,49.66,49.4,49.42,1892489
2022-10-27,51.16,51.63,50.81,50.98,3504111
2022-10-28,51.14,52.32,50.28,51.82,8948583
2022-10-29,52.28,52.43,51.77,52.33,5256191
2022-10-30,52.12,52.17,50.95,51.58,4916919
2022-10-31,49.79,50.85,48.34,49.48,2101806
2022-11-01,49.77,50.12,48.29,48.53,7645717
2022-11-02,47.16,47.68,46.27,47.61,5496609
2022-11-03,48.27,49.04,48.15,48.54,9210277
2022-11-04,47.1,48.0,46.83,47.55,1885179
2022-11-05,46.22,47.49,46.02,46.94,2471743
2022-11-06,45.1,45.94,43.77,44.89,7101750
2022-11-07,44.57,44.67,44.56,44.61,6598333
2022-11-08,45.27,45.73,44.99,45.21,1604661
2022-11-09,43.06,43.47,42.32,43.14,2195936
2022-11-10,44.94,45.4,44.87,44.91,4163173
2022-11-11,43.59,44.57,43.37,43.39,6276590
2022-11-12,43.52,44.82,43.27,44.63,9507701
2022-11-13,44.01,44.52,43.12,43.38,8326213
2022-11-14,43.1,43.1,42.51,42.61,3253455
2022-11-15,42.32,43.44,42.11,42.43,8625691
2022-11-16,43.12,43.3,42.59,43.24,3380726
2022-11-17,45.37,46.37,44.77,45.45,4470512
2022-11-18,44.87,45.32,44.54,45.31,4888747
2022-11-19,45.81,47.16,44.52,46.55,6307486
2022-11-20,45.06,45.73,44.85,45.2,4601954
2022-11-21,45.9,46.77,45.2,46.09,5452413
2022-11-22,45.78,46.16,45.52,45.54,8510588
2022-11-23,46.16,46.97,45.96,46.54,9623011
2022-11-24,48.66,49.26,47.3,48.41,8442192
2022-11-25,48.38,48.84,46.99,48.35,1491424
2022-11-26,47.39,47.93,46.71,47.48,6157183
2022-11-27,46.87,47.86,46.66,46.89,7949951
2022-11-28,48.18,49.23,48.02,48.28,2088661
2022-11-29,48.34,49.14,48.3,48.42,9804102
2022-11-30,49.79,50.3,48.48,49.63,8900729
2022-12-01,48.16,49.08,46.97,47.93,2016459
2022-12-02,49.47,50.57,48.52,49.38,1773212
2022-12-03,47.98,48.4,47.61,48.32,4958062
2022-12-04,48.92,48.96,48.67,48.75,9164740
2022-12-05,50.12,50.26,48.85,50.05,1726379
2022-12-06,49.51,49.73,48.83,49.6,4153681
2022-12-07,50.29,51.75,48.99,51.39,9870898
2022-12-08,49.7,50.43,48.59,50.15,6727645
2022-12-09,53.21,53.68,52.36,52.59,3384641
2022-12-10,53.34,54.46,51.85,53.64,2893360
2022-12-11,54.37,55.14,52.82,54.97,1371555
2022-12-12,56.66,56.96,55.77,56.64,7884037
2022-12-13,57.33,57.69,55.94,57.52,6558702
2022-12-14,55.22,55.23,53.97,54.08,5016691
2022-12-15,53.94,55.2,53.53,55.09,2269991
2022-12-16,55.02,55.92,54.37,54.77,6674190
2022-12-17,56.96,56.98,55.83,56.59,1695645
2022-12-18,58.6,59.82,57.32,58.31,5752618
2022-12-19,57.76,59.15,56.43,58.83,1728491
2022-12-20,59.45,59.9,59.12,59.37,3000136
2022-12-21,59.51,61.08,58.01,59.98,8652941
2022-12-22,59.41,60.87,58.1,59.56,9038094
2022-12-23,60.09,60.2,59.75,60.07,4716675
2022-12-24,59.22,60.69,58.65,59.62,4050184
2022-12-25,59.78,61.14,59.39,59.62,6651855
2022-12-26,59.46,59.52,58.43,59.06,3758995
2022-12-27,58.03,59.43,56.67,57.06,5183268
2022-12-28,56.81,57.98,55.32,55.49,9631383
2022-12-29,56.69,57.03,55.06,55.56,3030768
2022-12-30,56.14,57.66,55.76,57.34,9262209
2022-12-31,56.85,57.2,56.61,56.82,2982259
2023-01-01,57.46,57.8,57.35,57.36,4513836
2023-01-02,57.33,58.35,56.8,57.17,4922160
2023-01-03,55.11,55.16,53.61,53.9,2212959
2023-01-04,54.48,54.95,54.39,54.5,8470971
2023-01-05,52.55,54.11,52.24,52.52,2986904
2023-01-06,54.75,55.4,54.32,54.38,3996829
2023-01-07,54.05,55.52,52.57,52.92,4171217
2023-01-08,52.76,53.9,52.39,53.67,7439275
2023-01-09,52.99,54.55,51.72,53.96,2049095
2023-01-10,53.38,54.41,51.83,52.79,6542221
2023-01-11,51.26,51.51,50.85,51.1,8128545
2023-01-12,51.36,51.61,50.42,51.04,3860814
2023-01-13,51.34,52.47,51.24,51.81,5258295
2023-01-14,53.08,53.13,51.7,52.75,2830999
2023-01-15,55.28,56.66,53.94,54.67,5748640
2023-01-16,54.81,56.14,54.25,54.42,3848994
2023-01-17,55.31,55.34,53.97,55.18,2144582
2023-01-18,56.13,56.35,56.0,56.24,8156954
2023-01-19,57.03,58.01,56.34,57.7,3386344
2023-01-20,57.27,58.32,56.58,58.24,1338814
2023-01-21,56.72,56.76,56.69,56.74,2240741
2023-01-22,56.76,58.02,55.11,56.62,7931414
2023-01-23,54.22,54.9,53.92,54.29,2787392
2023-01-24,56.04,57.34,54.43,56.54,1865341
2023-01-25,56.22,57.09,55.76,56.71,5369287
2023-01-26,56.01,56.58,55.42,55.98,6349769
2023-01-27,54.93,55.63,54.78,55.04,9281926
2023-01-28,56.74,57.4,55.89,56.33,1807741
2023-01-29,55.07,55.95,54.21,54.3,3945023
2023-01-30,53.47,54.05,53.25,53.92,4110756
2023-01-31,52.18,52.92,51.4,51.87,7215414
2023-02-01,53.22,53.44,51.95,52.71,4166392
2023-02-02,54.22,55.23,53.22,54.85,3460896
2023-02-03,53.45,53.84,52.76,53.51,6145423
2023-02-04,53.6,55.05,52.75,54.93,8244656
2023-02-05,57.53,58.95,56.42,56.69,1989526
2023-02-06,56.46,57.13,56.28,56.3,5872548
2023-02-07,56.31,57.52,55.3,57.3,1290608
2023-02-08,58.06,59.5,57.29,58.26,9053517
2023-02-09,56.76,58.41,55.22,56.73,5468927
2023-02-10,56.9,57.91,56.13,57.8,9594061
2023-02-11,58.73,60.41,57.51,57.95,2258341
2023-02-12,57.64,58.01,56.0,56.33,6540514
2023-02-13,57.08,58.64,55.46,58.3,4144401
2023-02-14,58.12,59.11,56.76,57.79,9903132
2023-02-15,57.41,58.04,56.41,56.87,9348098
2023-02-16,56.45,56.78,55.22,55.68,5938305
2023-02-17,56.29,57.0,55.36,56.93,2017746
2023-02-18,55.48,56.13,54.16,54.36,3004291
2023-02-19,53.26,53.61,52.3,52.77,5689331
2023-02-20,53.26,53.42,52.21,53.27,5210313
2023-02-21,53.66,53.73,52.54,52.82,1760367
2023-02-22,51.85,52.83,50.72,51.69,9443693
2023-02-23,51.11,52.28,50.7,50.97,1472646
2023-02-24,51.22,52.53,50.64,51.24,7986357
2023-02-25,49.53,50.67,49.51,50.04,1615349
2023-02-26,49.68,50.53,49.33,49.9,3353594
2023-02-27,50.06,50.55,49.08,49.11,7957052
2023-02-28,49.58,50.42,49.29,50.0,4774747
2023-03-01,51.59,52.72,51.35,52.32,6574309
2023-03-02,51.26,51.66,50.81,51.23,7032585
2023-03-03,50.64,50.66,50.55,50.64,7169772
2023-03-04,53.33,54.21,52.86,52.97,2665223
2023-03-05,53.68,54.89,53.35,54.89,5067347
2023-03-06,54.85,54.88,53.3,54.32,4601202
2023-03-07,55.05,55.44,53.8,54.97,9610654
2023-03-08,53.5,54.52,52.48,53.49,7179565
2023-03-09,53.76,54.71,53.3,53.33,8080084
2023-03-10,54.04,54.38,53.21,54.2,5325659
2023-03-11,53.83,54.49,52.78,53.92,6677012
2023-03-12,53.78,54.64,53.18,54.47,6123879
2023-03-13,54.19,55.62,54.14,54.34,3033384
2023-03-14,53.4,53.84,52.33,53.6,6177353
2023-03-15,53.64,53.73,53.59,53.7,7574621
2023-03-16,54.12,55.73,52.8,53.13,7197077
2023-03-17,55.7,57.3,54.93,55.23,5031507
2023-03-18,55.0,56.52,53.72,54.22,9417797
2023-03-19,54.76,55.72,53.58,55.62,6046167
2023-03-20,56.0,56.1,54.67,55.83,2003641
2023-03-21,55.2,55.87,53.72,55.38,7800970
2023-03-22,56.08,56.85,55.84,56.3,2614383
2023-03-23,54.67,55.41,54.32,54.91,5514645
2023-03-24,55.72,56.67,54.44,55.87,5372879
2023-03-25,55.09,55.81,54.14,55.67,4690728
2023-03-26,55.39,56.44,54.4,54.73,6442475
2023-03-27,55.21,55.9,53.99,54.36,9398241
2023-03-28,55.42,55.77,53.91,55.58,1844092
2023-03-29,54.33,55.18,53.65,54.03,6198721
2023-03-30,55.02,55.09,54.8,54.94,5349273
2023-03-31,55.23,56.63,54.85,55.92,1482209
2023-04-01,53.42,54.26,52.81,53.97,4410306
2023-04-02,52.8,53.15,51.8,52.94,9107000
2023-04-03,50.96,52.08,49.85,51.82,3595462
2023-04-04,52.91,54.33,51.66,53.09,6318457
2023-04-05,52.43,52.6,52.19,52.37,3890486
2023-04-06,54.28,54.45,53.28,54.33,9346604
2023-04-07,54.4,55.11,54.19,54.25,9789781
2023-04-08,52.47,52.71,51.95,52.68,5775810
2023-04-09,52.12,52.86,51.46,51.76,4080347
2023-04-10,50.73,51.93,49.75,49.84,5656813
2023-04-11,48.87,49.54,48.79,48.94,2342143
2023-04-12,49.56,50.13,48.77,49.08,6988095
2023-04-13,49.99,50.4,48.97,50.14,9156280
2023-04-14,47.58,48.48,47.37,47.48,9936293
2023-04-15,46.96,47.41,46.79,47.29,4765877
2023-04-16,47.26,48.06,46.83,47.13,5172296
2023-04-17,47.52,47.97,46.19,47.57,1211326
2023-04-18,48.21,48.97,47.81,48.18,3940894
2023-04-19,46.92,47.6,46.05,46.89,5706017
2023-04-20,46.68,47.99,45.61,46.96,7818298
2023-04-21,44.97,46.01,43.66,43.71,1465749
2023-04-22,44.26,44.58,43.35,44.41,6429215
2023-04-23,45.28,46.03,44.3,44.86,2122487
2023-04-24,44.78,44.83,44.11,44.41,5657469
2023-04-25,43.68,44.55,42.41,42.97,7377342
2023-04-26,43.95,45.02,43.27,44.71,9979509
2023-04-27,44.95,46.25,44.32,45.04,8194105
2023-04-28,45.29,46.53,45.27,46.46,3996685
2023-04-29,45.99,47.01,44.77,46.82,5690300
2023-04-30,46.37,46.83,45.81,45.98,5511761
2023-05-01,45.58,46.39,45.4,45.51,4560651
2023-05-02,45.22,46.53,44.95,45.58,7948618
2023-05-03,44.81,44.96,44.5,44.67,9303303
2023-05-04,44.39,45.07,44.22,45.0,2208882
2023-05-05,44.52,45.43,43.36,43.88,4247735
2023-05-06,43.44,43.65,42.3,43.23,6144394
2023-05-07,43.75,44.84,43.57,44.0,6862277
2023-05-08,43.02,44.16,42.52,43.28,9717643
2023-05-09,43.18,43.51,42.29,42.49,7413088
2023-05-10,41.99,42.66,41.2,41.64,3538927
2023-05-11,42.3,42.31,42.19,42.28,8030294
2023-05-12,42.75,43.2,42.56,42.96,2570692
2023-05-13,43.43,44.36,42.23,42.4,6767419
2023-05-14,43.07,43.14,42.95,42.95,8913303
2023-05-15,43.96,44.65,42.85,44.44,6686947
